886915 6
1217.33 1173.76 1211.92 1.8310 414.75 59.75
1217.90 1163.75 1181.27 1.1100 453.06 59.75
1212.44 1180.95 1203.60 2.5150 453.06 59.75
1229.11 1163.69 1180.59 1.7190 453.06 61.59
1191.88 1136.15 1156.85 1.3600 453.06 61.59
1199.56 1146.18 1191.50 2.1270 453.06 61.59
1219.59 1188.30 1191.33 1.8770 453.06 64.68
1245.15 1183.55 1234.18 1.4350 453.06 64.68
1245.86 1201.07 1220.33 2.5950 453.06 64.68
1243.13 1205.35 1228.81 1.3990 453.06 67.91
1233.34 1168.20 1207.01 1.3040 453.06 67.91
1270.64 1201.07 1249.48 3.1360 453.06 67.91
1275.80 1246.59 1248.29 1.6390 453.06 71.32
1294.90 1245.74 1280.08 1.2610 0 71.32
1297.57 1253.61 1280.66 2.8830 0 71.32
1310.88 1268.42 1294.83 1.7680 0 74.04
1318.16 1280.74 1310.61 1.5950 0 74.04
1326.70 1245.34 1270.09 2.8460 0 74.04
1290.68 1219.29 1270.20 1.5760 0 75.94
1280.42 1224.54 1276.66 1.3690 0 75.94
1306.74 1261.30 1303.82 3.1700 0 75.94
1340.28 1290.93 1335.85 1.5490 0 80.10
1389.45 1327.10 1377.94 1.4140 0 80.10
1407.89 1360.98 1400.63 3.4740 0 80.10
1431.81 1385.93 1418.30 1.9790 0 83.10
1441.61 1403.97 1438.24 1.4880 0 83.10
1461.57 1389.42 1406.82 3.3740 0 83.10
9751.46 8994.26 9358.83 13.4000 1638.10 383.35
9662.77 9025.41 9306.58 13.4000 1638.10 383.35
10158.57 9163.41 9786.16 13.4000 1638.10 394.24
11072.25 9707.91 10789.04 14.5300 1638.10 394.24
11244.36 10372.96 10559.74 14.5300 1638.10 394.24
11120.24 10334.42 10970.80 14.5300 1638.10 419.99
11321.61 10594.99 10655.15 14.7660 1638.10 419.99
11428.94 10487.32 10829.28 14.7670 1638.10 419.99
11218.39 10055.17 10336.95 14.7670 1638.10 483.54
10883.10 9884.20 10729.86 13.4760 1638.10 483.54
11195.34 10449.42 10877.81 13.4770 1638.10 483.54
11658.68 10798.07 11497.12 13.4770 1638.10 477.22
11908.50 10610.43 10940.53 13.0233 1315.16 477.22
11228.44 9760.36 10128.31 13.0233 1315.16 477.22
11311.28 9611.75 10921.92 13.0234 1315.16 499.06
11600.12 10129.24 10733.91 13.9333 1315.16 499.06
11086.72 10162.60 10522.33 13.9333 1315.16 499.06
11013.05 10161.51 10447.89 13.9334 1315.16 514.75
10980.34 10303.28 10521.98 14.8030 1315.16 514.75
11415.99 10428.58 11215.10 14.8030 1315.16 514.75
11518.83 10439.31 10650.92 14.8040 1315.16 504.39
11108.79 9571.40 10971.14 15.6000 1315.16 504.39
11152.02 10204.80 10414.49 15.6000 1315.16 504.39
11044.70 10158.15 10786.85 15.6000 1315.16 485.14
11224.41 10325.71 10887.36 14.5400 0 485.14
11140.09 10225.14 10495.28 14.5400 0 485.14
10940.45 9047.56 9878.79 14.5400 0 457.93
10973.15 9303.48 10734.97 14.7530 0 457.93
11436.42 10638.48 10911.94 14.7530 0 457.93
11236.68 10313.40 10502.40 14.7540 0 390.23
10758.14 10049.38 10522.81 15.0100 0 390.23
10663.07 9829.35 9949.75 15.0100 0 390.23
10238.50 7926.93 8847.56 15.0000 0 358.18
9626.54 8659.90 9075.14 16.0560 0 358.18
10054.58 8987.61 9851.56 16.0570 0 358.18
10220.78 9651.87 10021.50 16.0570 0 369.51
10345.40 9443.32 9920.00 14.2100 0 369.51
10315.72 9503.52 10106.13 14.2100 0 369.51
10437.29 9767.15 9946.22 16.4533 0 0
10400.62 9749.85 9925.25 16.4533 0 0
10016.05 8831.92 9243.26 16.4533 0 0
9433.08 7489.54 8736.59 14.6333 0 0
9129.10 7991.43 8663.50 14.6333 0 0
8767.82 7422.26 7591.93 14.6333 0 0
8896.09 7884.66 8053.81 15.5799 0 0
8189.35 7602.81 7891.08 15.5799 0 0
8552.08 7397.31 7992.13 15.5799 0 0
8587.72 7947.38 8480.09 17.8967 0 0
8897.04 8328.55 8850.26 17.8967 0 0
9406.49 8823.51 8985.44 17.8967 0 0
9398.02 8843.61 9233.80 17.5866 0 0
9535.97 8964.12 9415.82 17.5866 0 0
9719.49 9199.43 9275.06 17.5866 0 0
10596.37 10198.39 10225.57 17.3533 0 0
10403.14 9822.10 10188.45 17.3533 0 0
10530.01 10104.07 10435.48 17.3533 0 0
10892.67 10317.10 10489.94 19.0499 0 0
10889.78 10464.38 10766.23 19.0499 0 0
11027.15 10351.76 10503.76 19.0499 0 0
10600.56 9961.52 10192.51 20.1767 0 0
10589.92 10062.76 10467.48 20.1767 0 0
10710.38 10229.40 10274.97 20.1767 0 0
10637.00 10098.18 10440.07 22.8767 0 0
10997.50 10347.70 10805.87 22.8767 0 0
10985.01 10675.64 10717.50 22.8767 0 0
11468.16 11017.43 11367.14 21.2967 0 0
11709.09 10980.29 11168.31 21.2967 0 0
11329.28 10653.23 11150.22 21.2967 0 0
3393.88 3016.96 3202.37 2.5400 1570.98 201.84
3350.42 3069.38 3207.43 2.5400 1570.98 201.84
3474.46 3136.33 3299.04 2.5400 1570.98 197.18
3746.42 3258.55 3647.29 2.7100 1570.98 197.18
3833.16 3352.35 3415.70 2.7100 1570.98 197.18
3509.48 3295.09 3404.36 2.7100 1570.98 241.40
3559.83 3308.13 3333.24 2.7100 1570.98 241.40
3415.58 3048.32 3076.10 2.7100 1570.98 241.40
3179.63 2800.59 2909.16 2.7000 1570.98 266.58
3138.38 2749.24 3058.98 2.7430 1570.98 266.58
3123.80 2866.24 2909.72 2.7430 1570.98 266.58
3006.24 2785.44 2977.20 2.7440 1570.98 287.75
3042.99 2520.30 2571.65 2.9660 1819.41 287.75
2670.68 2314.09 2388.86 2.9670 1819.41 287.75
2812.01 2246.19 2763.24 2.9670 1819.41 284.60
3022.04 2625.32 2850.01 3.3833 1819.41 284.60
2990.92 2653.45 2709.99 3.3833 1819.41 284.60
2887.63 2582.84 2645.37 3.3834 1819.41 273.99
2954.12 2631.60 2858.09 3.3833 1819.41 273.99
2955.92 2691.56 2723.63 3.3833 1819.41 273.99
2792.07 2472.30 2521.64 3.3834 1819.41 247.32
2773.12 2318.48 2744.62 3.3833 1819.41 247.32
2888.90 2676.26 2751.19 3.3833 1819.41 247.32
2996.54 2643.08 2946.60 3.3834 1819.41 214.89
3210.82 2814.11 3107.76 3.2300 0 214.89
3157.08 2861.51 2925.04 3.2300 0 214.89
3049.95 2565.16 2771.36 3.2300 0 151.56
2928.91 2630.24 2827.04 3.2300 0 151.56
3034.82 2774.28 2945.90 3.2300 0 151.56
2956.31 2590.15 2833.56 3.2300 0 7.43
3027.28 2719.37 2906.18 2.4800 0 7.43
2965.76 2748.46 2813.41 2.4800 0 7.43
2878.44 1916.22 2194.68 2.4800 0 -212.28
2348.82 2089.49 2195.84 2.3970 0 -212.28
2565.95 2171.99 2511.78 2.3970 0 -212.28
2687.69 2446.61 2639.99 2.3960 0 -393.82
2871.09 2582.65 2797.83 2.4100 0 -393.82
2899.71 2580.26 2810.93 2.4100 0 -393.82
2904.09 2644.42 2704.72 2.4133 0 0
2827.33 2626.07 2749.26 2.4133 0 0
2804.06 2543.86 2730.32 2.4133 0 0
2667.04 2360.79 2622.63 2.6233 0 0
2702.11 2514.61 2683.24 2.6233 0 0
2834.37 2646.29 2673.86 2.6233 0 0
2953.51 2668.37 2913.11 3.0133 0 0
3019.65 2822.07 2921.23 3.0133 0 0
3043.22 2881.53 3007.05 3.0133 0 0
3110.04 2854.63 2885.95 2.7633 0 0
2974.40 2799.25 2902.19 2.7633 0 0
2935.87 2730.02 2895.43 2.7633 0 0
3767.49 3335.15 3426.44 3.3933 0 0
3661.80 3369.59 3599.58 3.3933 0 0
3687.11 3367.48 3487.76 3.3933 0 0
3845.47 3459.08 3799.95 3.1467 0 0
3840.43 3606.52 3680.86 3.1467 0 0
3768.12 3550.17 3740.55 3.1467 0 0
3843.02 3531.13 3815.46 3.4967 0 0
4202.85 3786.89 4113.80 3.4967 0 0
4318.13 4038.48 4196.03 3.4967 0 0
4396.63 4040.22 4367.54 3.4967 0 0
4508.36 4200.92 4436.39 3.4967 0 0
4635.11 4340.78 4568.00 3.4967 0 0
4993.34 4259.86 4381.99 4.0467 0 0
4574.77 4120.27 4282.94 4.0467 0 0
4521.03 4128.89 4453.46 4.0467 0 0
4945.21 4563.94 4916.82 4.4767 0 0
5229.04 4811.80 4863.52 4.4767 0 0
5002.05 4609.58 4810.70 4.4767 0 0
316.82 296.54 302.80 0.9300 123.79 15.62
303.07 284.91 293.87 0.9300 123.79 15.62
307.68 287.70 292.28 0.9300 123.79 15.65
314.33 288.39 311.55 0.9340 123.79 15.65
332.94 310.02 329.20 0.9330 123.79 15.65
337.83 314.27 316.82 0.9330 123.79 15.15
324.52 311.37 314.66 0.9800 123.79 15.15
326.64 309.02 315.86 0.9800 123.79 15.15
320.96 286.32 298.26 0.9800 123.79 18.31
309.53 290.46 306.61 0.9830 123.79 18.31
309.69 273.38 281.53 0.9830 123.79 18.31
286.41 266.34 283.36 0.9840 123.79 18.70
320.61 273.38 315.14 1.0600 120.30 18.70
319.43 277.17 288.48 1.0600 120.30 18.70
299.09 270.52 291.77 1.0600 120.30 20.33
332.76 282.04 317.75 1.0600 120.30 20.33
336.62 311.81 328.53 1.0600 120.30 20.33
334.00 303.19 306.91 1.0600 120.30 22.01
334.77 308.05 325.47 1.0600 120.30 22.01
367.43 325.84 363.74 1.0600 120.30 22.01
404.26 361.16 398.22 1.0600 120.30 21.09
405.33 368.18 393.43 1.0400 120.30 21.09
406.33 380.28 388.88 1.0400 120.30 21.09
420.72 376.56 412.16 1.0400 120.30 9.03
410.86 328.66 372.32 1.0200 0 9.03
400.55 363.21 386.22 1.0200 0 9.03
396.80 338.24 381.42 1.0200 0 5.83
402.46 353.26 396.17 1.0200 0 5.83
401.55 278.73 393.22 1.0200 0 5.83
393.17 347.29 359.34 1.0200 0 7.42
375.70 322.74 349.74 1.0270 0 7.42
361.17 333.78 340.62 1.0270 0 7.42
346.77 284.04 301.67 1.0270 0 6.21
325.34 288.58 294.65 1.0070 0 6.21
303.24 274.29 281.03 1.0070 0 6.21
298.37 268.10 293.94 1.0070 0 20.67
298.77 274.18 285.71 1.0100 0 20.67
289.79 269.51 279.64 1.0100 0 20.67
274.86 183.71 237.20 0.9333 0 0
257.64 222.95 242.52 0.9333 0 0
240.54 200.94 215.07 0.9333 0 0
221.19 161.38 198.25 0.8467 0 0
211.79 188.53 203.29 0.8467 0 0
217.70 195.26 215.18 0.8467 0 0
284.23 266.09 273.60 0.8466 0 0
277.30 258.27 275.82 0.8466 0 0
282.08 269.66 277.89 0.8466 0 0
285.31 273.78 281.31 0.8533 0 0
290.90 279.46 290.55 0.8533 0 0
297.04 289.05 295.33 0.8533 0 0
344.37 322.96 343.46 1.0633 0 0
359.19 341.95 352.89 1.0633 0 0
365.78 344.81 358.33 1.0633 0 0
372.79 354.21 371.47 1.0667 0 0
375.36 348.42 365.13 1.0667 0 0
390.58 363.68 386.59 1.0667 0 0
400.56 378.39 397.29 1.0733 0 0
410.46 386.08 407.46 1.0733 0 0
435.94 406.87 432.38 1.0733 0 0
440.27 378.05 401.11 1.1633 0 0
407.59 384.31 400.15 1.1633 0 0
422.74 399.40 405.11 1.1633 0 0
428.25 403.60 413.84 1.1833 0 0
419.32 397.40 412.84 1.1833 0 0
414.89 387.63 389.01 1.1833 0 0
439.71 410.92 433.42 1.1933 0 0
444.06 428.59 442.55 1.1933 0 0
444.47 420.28 428.40 1.1933 0 0
455.31 426.10 448.29 1.2033 0 0
457.47 438.49 455.87 1.2033 0 0
464.17 453.31 456.77 1.2033 0 0
49.86 40.32 40.68 0.0000 19.51 -3.10
45.41 40.71 41.40 0.0000 19.51 -3.10
55.52 41.72 53.38 0.2280 19.51 -3.63
63.06 51.76 60.90 0.0890 19.51 -3.63
63.36 59.83 60.65 0.0000 19.51 -3.63
65.99 59.33 62.81 0.1630 19.51 -3.57
65.04 61.06 65.04 0.0880 19.51 -3.57
68.41 63.28 65.70 0.0000 19.51 -3.57
68.71 57.49 59.70 0.1630 19.51 -3.26
59.48 55.88 56.27 0.0870 19.51 -3.26
61.58 53.44 54.29 0.0000 19.51 -3.26
55.91 51.08 55.91 0.1650 19.51 0.93
58.20 51.23 51.35 0.0830 28.72 0.93
52.14 43.04 45.96 0.0000 28.72 0.93
60.39 47.27 59.41 0.1690 28.72 2.17
63.31 56.72 63.12 0.0820 28.72 2.17
75.71 63.14 75.71 0.0730 28.72 2.17
74.96 68.70 68.70 0.0830 28.72 3.16
69.92 59.78 62.58 0.0830 28.72 3.16
78.02 64.20 77.28 0.0710 28.72 3.16
80.49 73.82 77.49 0.0690 28.72 4.42
84.56 72.21 73.35 0.0700 28.72 4.42
80.32 71.94 72.31 0.0780 28.72 4.42
90.94 74.43 87.72 0.0630 28.72 6.44
86.55 74.48 74.48 0.0690 0 6.44
82.27 73.20 77.80 0.0550 0 6.44
87.92 74.77 77.31 0.0630 0 8.51
84.35 71.12 82.52 0.0700 0 8.51
86.80 76.28 81.18 0.0550 0 8.51
82.06 67.99 70.23 0.0630 0 9.20
73.69 64.11 72.63 0.0700 0 9.20
74.34 66.07 66.07 0.0000 0 9.20
66.80 54.27 59.08 0.1210 0 7.75
69.97 57.69 66.49 0.0850 0 7.75
67.67 59.21 62.18 0.0290 0 7.75
68.95 61.31 68.52 0.1290 0 4.63
1278.24 1205.46 1243.17 0.9730 293.57 37.71
1283.84 1211.89 1245.02 1.5460 293.57 37.71
1323.82 1216.03 1286.37 1.4910 293.57 38.38
1371.56 1282.56 1350.91 1.0040 293.57 38.38
1375.98 1278.43 1304.76 1.8560 293.57 38.38
1372.93 1338.78 1372.71 1.3210 293.57 41.02
1420.33 1346.20 1365.40 1.1690 293.57 41.02
1382.84 1267.73 1381.79 1.7320 293.57 41.02
1361.35 1256.26 1268.37 1.5470 293.57 43.96
1344.26 1233.70 1296.71 0.9160 293.57 43.96
1425.31 1346.41 1417.08 1.7240 293.57 43.96
1465.98 1387.50 1463.46 1.4130 293.57 48.17
1478.00 1377.68 1404.09 0.9800 324.89 48.17
1444.38 1325.02 1348.05 1.6710 324.89 48.17
1553.11 1346.50 1508.52 1.4290 324.89 50.95
1527.11 1339.40 1460.99 1.0800 324.89 50.95
1481.43 1361.20 1420.60 2.0150 324.89 50.95
1488.98 1420.60 1454.82 1.0280 324.89 51.92
1517.24 1439.60 1452.42 1.0490 324.89 51.92
1523.88 1426.05 1502.59 1.9750 324.89 51.92
1530.01 1419.54 1426.57 1.0670 324.89 53.70
1454.82 1305.79 1364.90 1.0170 324.89 53.70
1438.46 1321.89 1341.91 1.8390 324.89 53.70
1389.05 1254.07 1328.92 1.1210 324.89 50.00
1383.37 1274.62 1366.01 1.0840 343.73 50.00
1376.38 1215.44 1239.94 1.5950 343.73 50.00
1267.42 1081.19 1153.29 1.1030 343.73 45.44
1253.71 1091.99 1228.75 0.9680 343.73 45.44
1315.93 1232.00 1248.08 2.0220 343.73 45.44
1286.62 1203.03 1211.07 0.8460 343.73 36.79
1239.78 1165.54 1190.49 1.1320 343.73 36.79
1226.27 1147.38 1148.60 1.9010 343.73 36.79
1155.40 944.75 1007.04 1.1080 343.73 28.31
1110.61 1026.76 1059.78 1.0210 343.73 28.31
1163.38 1054.31 1128.52 1.6020 343.73 28.31
1173.62 1114.50 1149.37 1.3580 343.73 25.37
1176.97 1081.66 1113.57 1.1350 324.14 25.37
1130.20 1074.36 1109.89 1.6690 324.14 25.37
1173.89 1106.73 1144.58 0.9680 324.14 25.38
1147.75 1092.55 1093.14 0.9370 324.14 25.38
1106.59 1049.06 1067.66 1.8740 324.14 25.38
1070.66 953.08 973.53 1.3340 324.14 27.47
994.35 775.96 911.62 1.0620 324.14 27.47
964.84 833.44 917.87 1.5190 324.14 27.47
923.98 817.65 839.66 1.3210 324.14 31.00
907.51 768.67 890.71 1.2090 324.14 31.00
940.42 872.16 938.87 1.5330 324.14 31.00
954.32 869.43 879.82 1.5140 324.14 28.12
935.06 844.31 864.36 1.1160 0 28.12
864.67 806.32 827.56 1.6920 0 28.12
895.89 788.94 869.95 1.1140 0 30.77
924.24 847.95 916.92 1.0920 0 30.77
959.34 903.17 953.22 1.5940 0 30.77
1015.26 963.59 974.50 1.3990 0 35.09
1015.36 962.13 987.47 1.3820 0 35.09
1011.01 960.84 996.79 1.5640 0 35.09
1040.29 1005.67 1009.38 1.3680 0 38.99
