10000 3
0.051325 0.700288 0.705588 
0.891005 0.282903 0.179196 
0.557331 0.241841 0.738036 
0.449945 0.298464 0.653368 
0.766895 0.516627 0.153363 
0.609354 0.840111 0.011782 
0.378173 0.606988 0.565747 
0.757752 0.518717 0.410637 
0.722972 0.498392 0.313195 
0.558494 0.449302 0.508396 
0.228917 0.900976 0.239106 
0.535399 0.670409 0.332537 
0.374804 0.606853 0.479974 
0.644144 0.536665 0.116697 
0.668856 0.292301 0.513914 
0.118428 0.706564 0.698626 
0.878060 0.180721 0.282680 
0.521741 0.876055 0.029409 
0.597937 0.235503 0.753680 
0.089905 0.255087 0.903015 
0.692929 0.368068 0.596525 
0.685572 0.583224 0.304561 
0.078656 0.834114 0.488273 
0.639793 0.425046 0.338816 
0.605891 0.090467 0.894959 
0.146584 0.916102 0.333616 
0.971445 0.306493 0.387056 
0.397491 0.182880 0.665280 
0.284685 0.652406 0.548185 
0.321887 0.641092 0.461090 
0.440063 0.393326 0.703556 
0.392784 0.676905 0.521665 
0.317215 0.408912 0.854138 
0.818535 0.125440 0.477622 
0.447073 0.390415 0.583860 
0.630472 0.421487 0.277826 
0.200341 0.936653 0.328752 
0.524475 0.683673 0.360146 
0.862081 0.169282 0.436777 
0.460978 0.389494 0.571824 
0.760911 0.555647 0.240096 
0.024497 0.823706 0.679255 
0.388895 0.180070 0.905620 
0.786247 0.547957 0.223216 
0.830300 0.078313 0.492208 
0.577397 0.434900 0.561612 
0.499343 0.244825 0.663978 
0.489030 0.288427 0.828384 
0.393050 0.542491 0.633819 
0.233027 0.897197 0.465201 
0.986647 0.728147 0.142993 
0.685393 0.488896 0.190566 
0.565516 0.247056 0.373974 
0.270875 0.418954 0.871391 
0.790527 0.823824 0.075739 
0.112390 0.577765 0.710948 
0.966058 0.156979 0.388427 
0.231499 0.537155 0.933156 
0.132552 0.616991 0.498829 
0.233264 0.266287 0.950727 
0.653884 0.567690 0.022561 
0.515228 0.643395 0.168852 
0.952620 0.126842 0.408581 
0.434398 0.677334 0.606625 
0.412198 0.477572 0.635042 
0.401257 0.745269 0.505319 
0.364252 0.408730 0.721926 
0.921327 0.375945 0.224720 
0.419527 0.723586 0.522658 
0.836010 0.374858 0.320761 
0.103516 0.990310 0.394046 
0.553955 0.563617 0.382349 
0.187518 0.888602 0.248348 
0.839275 0.101971 0.740750 
0.606380 0.529953 0.407331 
0.553635 0.462285 0.640871 
0.844699 0.416467 0.144995 
0.903872 0.462329 0.047565 
0.502525 0.777468 0.500122 
0.203894 0.543301 0.844278 
0.682067 0.243774 0.487723 
0.407960 0.368317 0.707343 
0.091209 0.940075 0.361658 
0.356504 0.266123 0.705494 
0.087473 0.892175 0.335056 
0.502110 0.323290 0.534441 
0.174562 0.428049 0.794995 
0.151609 0.687738 0.833220 
0.297705 0.537210 0.647057 
0.147319 0.369887 0.891118 
0.346960 0.768957 0.299909 
0.694886 0.674642 0.036893 
0.394655 0.445278 0.666341 
0.318798 0.649401 0.563469 
0.976610 0.437074 0.210024 
0.495767 0.099361 0.910299 
0.858279 0.312077 0.243736 
0.829193 0.179053 0.410540 
0.351525 0.837076 0.272076 
0.764592 0.770691 0.061422 
0.109564 0.637901 0.608253 
0.307477 0.973484 0.106122 
0.275523 0.305967 0.965464 
0.509272 0.422143 0.637744 
0.391898 0.503104 0.417566 
0.804181 0.489785 0.109237 
0.551826 0.814909 0.235856 
0.639310 0.101084 0.669359 
0.431559 0.240782 0.786273 
0.038740 0.881400 0.904894 
0.099670 0.673333 0.801549 
0.667014 0.049256 0.899299 
0.851170 0.659077 0.065215 
0.811380 0.177434 0.764627 
0.194195 0.369107 0.747858 
0.885925 0.493628 0.029689 
0.822118 0.480312 0.342050 
0.802577 0.449126 0.344605 
0.394153 0.825032 0.441485 
0.444103 0.208224 0.951933 
0.382960 0.315865 0.601951 
0.656665 0.208109 0.738907 
0.240867 0.662014 0.370864 
0.340735 0.638780 0.845717 
0.677219 0.462544 0.324116 
0.172553 0.715686 0.617008 
0.676451 0.910567 0.013450 
0.501675 0.283001 0.513296 
0.813833 0.677079 0.020609 
0.476670 0.283155 0.786853 
0.488757 0.752835 0.280101 
0.883795 0.271550 0.209630 
0.463315 0.440766 0.490474 
0.481373 0.896191 0.054305 
0.773840 0.348265 0.190002 
0.296814 0.607146 0.591128 
0.514931 0.131635 0.842695 
0.263726 0.196999 0.804537 
0.270643 0.492700 0.676494 
0.138713 0.865242 0.482005 
0.530726 0.120336 0.973172 
0.647717 0.262084 0.610385 
0.866407 0.494452 0.191431 
0.684532 0.317360 0.504015 
0.735999 0.494574 0.306590 
0.426940 0.057138 0.746781 
0.174429 0.623757 0.671434 
0.276527 0.630508 0.685077 
0.845640 0.113409 0.614721 
0.574879 0.306046 0.548228 
0.372209 0.130069 0.978438 
0.665216 0.360479 0.336782 
0.722055 0.071530 0.580859 
0.243248 0.535546 0.843130 
0.430828 0.556898 0.544026 
0.610257 0.534984 0.512119 
0.705112 0.637401 0.318111 
0.525948 0.510745 0.517535 
0.590410 0.678675 0.407143 
0.559669 0.928484 0.107432 
0.051171 0.614516 0.783863 
0.531316 0.303880 0.890245 
0.655465 0.402740 0.487108 
0.855189 0.718279 0.111349 
0.469952 0.524380 0.347284 
0.574014 0.219233 0.725689 
0.119369 0.864356 0.654505 
0.516312 0.357813 0.553792 
0.654316 0.219368 0.587973 
0.654200 0.240872 0.755184 
0.823768 0.755902 0.037923 
0.523745 0.543341 0.456665 
0.455369 0.796372 0.338774 
0.840918 0.412719 0.457426 
0.453596 0.117590 0.798584 
0.485213 0.302569 0.688301 
0.159210 0.536242 0.905989 
0.982155 0.567765 0.327044 
0.178311 0.553798 0.788778 
0.257372 0.523253 0.770327 
0.772255 0.124895 0.790888 
0.457617 0.473648 0.526540 
0.865590 0.545852 0.115369 
0.728984 0.149061 0.544130 
0.543653 0.251810 0.816954 
0.400115 0.463534 0.764889 
0.590629 0.252113 0.498930 
0.414235 0.972968 0.069767 
0.313156 0.143098 0.806233 
0.381909 0.097246 0.943131 
0.037330 0.577844 0.902141 
0.551103 0.852179 0.264482 
0.111847 0.598674 0.745189 
0.219375 0.541002 0.832493 
0.598944 0.195636 0.680802 
0.206444 0.138793 0.959098 
0.575121 0.351957 0.532164 
0.001082 0.557051 0.853349 
0.701274 0.345311 0.296230 
0.569562 0.474102 0.645928 
0.263570 0.331609 0.702175 
0.861145 0.576390 0.127091 
0.489918 0.692965 0.375938 
0.568237 0.250206 0.512493 
0.436108 0.883287 0.112885 
0.637937 0.498831 0.468901 
0.671810 0.273593 0.429387 
0.561353 0.289072 0.596657 
0.123564 0.344695 0.963269 
0.418361 0.934161 0.201633 
0.729562 0.424867 0.406298 
0.810151 0.306344 0.396602 
0.348647 0.715809 0.328730 
0.074416 0.437249 0.946970 
0.130155 0.927932 0.425771 
0.752951 0.043533 0.792758 
0.551050 0.602155 0.272328 
0.560346 0.676770 0.279568 
0.656186 0.155433 0.522218 
0.689389 0.650453 0.243719 
0.779674 0.297514 0.261979 
0.432517 0.492012 0.509034 
0.244216 0.524380 0.511586 
0.672821 0.669666 0.015671 
0.406714 0.860226 0.108015 
0.584128 0.704870 0.158262 
0.457586 0.335879 0.553160 
0.019131 0.486756 0.923471 
0.909889 0.252019 0.429028 
0.212062 0.275598 0.835771 
0.013553 0.815058 0.902640 
0.762947 0.070340 0.581110 
0.333577 0.717256 0.241138 
0.437895 0.089625 0.969281 
0.385637 0.281645 0.825091 
0.556487 0.495670 0.517645 
0.122855 0.294327 0.925484 
0.444012 0.217865 0.939220 
0.118480 0.581392 0.736478 
0.442893 0.910731 0.328266 
0.660748 0.485147 0.730689 
0.868955 0.188546 0.489747 
0.723027 0.434960 0.668713 
0.685101 0.061311 0.482774 
0.197526 0.486313 0.717413 
0.883608 0.053175 0.275449 
0.554042 0.376946 0.402689 
0.065730 0.923731 0.672239 
0.711600 0.081714 0.684728 
0.914772 0.157752 0.484955 
0.312864 0.571034 0.564257 
0.750178 0.571275 0.403244 
0.331016 0.744997 0.593657 
0.102328 0.536445 0.741194 
0.312574 0.562631 0.659349 
0.826907 0.289923 0.245241 
0.562699 0.630683 0.212413 
0.946669 0.264004 0.362332 
0.230292 0.732258 0.660113 
0.671627 0.256499 0.250010 
0.407857 0.518287 0.534025 
0.510997 0.222368 0.662078 
0.448350 0.438185 0.487398 
0.581056 0.031831 0.874091 
0.594007 0.434555 0.472413 
0.669290 0.284835 0.473432 
0.351616 0.587327 0.499655 
0.906961 0.314213 0.221371 
0.489835 0.563933 0.634063 
0.604370 0.555438 0.608539 
0.383880 0.521410 0.527146 
0.296072 0.490323 0.585160 
0.345504 0.921536 0.189841 
0.202080 0.776960 0.382145 
0.313129 0.460889 0.608185 
0.590338 0.448528 0.520839 
0.332599 0.290642 0.703788 
0.126680 0.310457 0.940859 
0.503817 0.902454 0.002441 
0.383284 0.478869 0.672924 
0.170151 0.683680 0.912891 
0.651665 0.082144 0.941177 
0.262369 0.734826 0.486158 
0.411214 0.296075 0.660957 
0.380995 0.260404 0.819800 
0.149802 0.169772 0.983370 
0.631477 0.358966 0.583961 
0.503380 0.584373 0.444944 
0.678020 0.822332 0.169572 
0.606901 0.608887 0.261085 
0.158695 0.661108 0.660454 
0.023997 0.714852 0.826194 
0.548046 0.439018 0.628409 
0.378607 0.063819 0.985389 
0.558386 0.963532 0.264664 
0.053968 0.682005 0.750092 
0.245655 0.542602 0.533833 
0.617670 0.391235 0.384737 
0.477205 0.832937 0.431544 
0.446879 0.774681 0.271540 
0.293716 0.512746 0.538671 
0.269449 0.542404 0.807494 
0.785494 0.423595 0.414847 
0.870135 0.110693 0.475243 
0.350122 0.204143 0.767493 
0.713780 0.776910 0.071181 
0.081798 0.772070 0.669205 
0.484695 0.769018 0.300881 
0.905892 0.209979 0.429805 
0.449921 0.452040 0.857372 
0.050407 0.791830 0.450822 
0.475982 0.250763 0.751245 
0.351879 0.524716 0.757939 
0.643272 0.336178 0.588221 
0.129020 0.823035 0.620907 
0.705825 0.395511 0.379361 
0.727700 0.452763 0.383079 
0.867662 0.382655 0.486303 
0.551638 0.381605 0.594503 
0.159302 0.409249 0.840892 
0.288979 0.937542 0.305091 
0.320869 0.644884 0.472670 
0.355319 0.952496 0.100610 
0.362028 0.507458 0.541571 
0.544008 0.448557 0.521132 
0.120914 0.926257 0.219942 
0.479922 0.548886 0.283917 
0.703434 0.334484 0.386979 
0.288188 0.870636 0.331915 
0.276477 0.471974 0.762081 
0.758121 0.089145 0.811032 
0.834665 0.450509 0.335470 
0.150977 0.524318 0.645521 
0.542567 0.031824 0.895137 
0.559982 0.654983 0.167712 
0.749256 0.478585 0.221872 
0.175383 0.755482 0.757845 
0.675906 0.359078 0.410735 
0.753553 0.553661 0.417422 
0.450198 0.766641 0.198856 
0.112513 0.773920 0.774853 
0.493434 0.345999 0.710825 
0.507591 0.055115 0.890465 
0.581042 0.630607 0.230476 
0.050685 0.529608 0.654077 
0.548417 0.727365 0.012954 
0.661119 0.398439 0.369087 
0.220626 0.950346 0.388927 
0.497093 0.577613 0.366133 
0.933301 0.025188 0.508868 
0.004193 0.589692 0.891102 
0.693216 0.579848 0.263900 
0.478010 0.388674 0.745830 
0.201061 0.581256 0.709751 
0.672885 0.591009 0.152132 
0.151176 0.433541 0.962440 
0.063466 0.462147 0.757004 
0.809967 0.269149 0.171866 
0.400756 0.357858 0.683480 
0.608635 0.301339 0.522437 
0.520468 0.135011 0.813524 
0.381569 0.917260 0.035658 
0.506294 0.409825 0.677347 
0.408804 0.387560 0.643774 
0.405280 0.427576 0.772277 
0.627657 0.146325 0.753223 
0.304724 0.545743 0.878250 
0.214997 0.607264 0.813977 
0.421154 0.663727 0.430442 
0.165939 0.441191 0.800654 
0.531135 0.506240 0.543743 
0.505444 0.565532 0.273069 
0.496104 0.633715 0.417287 
0.628261 0.222980 0.624279 
0.060256 0.514102 0.829816 
0.400660 0.596727 0.618013 
0.803827 0.346806 0.278264 
0.441597 0.667519 0.310608 
0.380337 0.445566 0.276514 
0.685038 0.365565 0.590407 
0.799141 0.630574 0.207908 
0.391819 0.530609 0.744390 
0.243566 0.502167 0.597528 
0.602528 0.631848 0.261268 
0.411139 0.888296 0.209967 
0.607617 0.428378 0.595241 
0.482816 0.782438 0.229924 
0.534215 0.636313 0.293260 
0.793429 0.248777 0.568007 
0.707410 0.280766 0.428340 
0.521283 0.320771 0.910618 
0.438866 0.533204 0.326550 
0.844318 0.206958 0.187003 
0.313699 0.900440 0.353590 
0.426221 0.469558 0.612555 
0.995998 0.126048 0.347067 
0.098775 0.920639 0.360603 
0.901474 0.170783 0.516100 
0.167874 0.881039 0.418585 
0.214882 0.202826 0.830990 
0.809675 0.360523 0.473734 
0.143983 0.589001 0.675235 
0.574943 0.314873 0.494908 
0.307854 0.501378 0.900094 
0.757402 0.506037 0.004750 
0.591139 0.714488 0.093269 
0.599000 0.283795 0.568294 
0.588377 0.152315 0.382219 
0.280907 0.415257 0.721932 
0.256428 0.991145 0.300503 
0.355401 0.328076 0.711378 
0.469737 0.366665 0.705065 
0.755658 0.383057 0.431674 
0.639324 0.661077 0.431419 
0.399722 0.397375 0.719049 
0.936989 0.182402 0.245507 
0.614763 0.753603 0.154844 
0.977836 0.081761 0.284506 
0.517040 0.201924 0.838886 
0.728434 0.576495 0.357591 
0.603157 0.591357 0.163738 
0.242019 0.241997 0.924906 
0.209645 0.714090 0.617390 
0.349021 0.940384 0.202621 
0.382147 0.717503 0.303821 
0.351134 0.602353 0.684021 
0.612742 0.431882 0.344123 
0.972034 0.032391 0.436552 
0.354362 0.173554 0.962611 
0.776629 0.431319 0.326026 
0.455625 0.977919 0.237678 
0.697281 0.391022 0.316339 
0.939610 0.052584 0.733127 
0.294413 0.151531 0.960014 
0.737552 0.580009 0.286067 
0.638999 0.096589 0.787858 
0.799439 0.133638 0.500239 
0.413671 0.876756 0.075267 
0.967665 0.475113 0.083560 
0.290154 0.778528 0.544384 
0.570506 0.551109 0.106504 
0.048077 0.621350 0.739820 
0.403544 0.882395 0.309351 
0.871607 0.051355 0.601958 
0.080764 0.839068 0.756402 
0.841070 0.376474 0.140608 
0.743305 0.493759 0.239466 
0.829805 0.269873 0.655435 
0.555022 0.981870 0.048803 
0.498709 0.646644 0.350270 
0.655130 0.162145 0.869952 
0.027719 0.881758 0.616933 
0.495996 0.227926 0.699566 
0.382534 0.926197 0.117729 
0.112321 0.664005 0.774619 
0.080185 0.832573 0.481296 
0.213408 0.578516 0.564754 
0.601906 0.258606 0.449086 
0.242022 0.528086 0.710186 
0.734175 0.235863 0.474325 
0.965581 0.031801 0.564566 
0.518086 0.307941 0.618364 
0.416345 0.495101 0.498146 
0.863799 0.450324 0.038394 
0.865513 0.162265 0.477493 
0.203194 0.601222 0.911992 
0.556730 0.572088 0.173540 
0.106206 0.635959 0.671225 
0.901554 0.277783 0.396310 
0.763908 0.464910 0.045103 
0.176272 0.811468 0.648996 
0.627182 0.335375 0.694847 
0.653350 0.232231 0.749060 
0.863606 0.516482 0.285544 
0.028741 0.852437 0.703190 
0.514109 0.033625 0.841928 
0.253060 0.343963 0.998497 
0.671516 0.300389 0.370212 
0.433985 0.705832 0.192651 
0.389351 0.405869 0.729992 
0.815203 0.442669 0.311049 
0.154979 0.606808 0.832822 
0.653276 0.152143 0.562185 
0.284789 0.854573 0.342894 
0.280714 0.981411 0.155815 
0.100905 0.944055 0.259153 
0.685611 0.411408 0.569330 
0.982379 0.293015 0.287789 
0.774037 0.576551 0.143858 
0.455130 0.273927 0.546341 
0.115540 0.435911 0.984781 
0.203125 0.859543 0.252501 
0.262774 0.278653 0.780522 
0.627927 0.720407 0.090540 
0.325460 0.349041 0.926553 
0.416085 0.229697 0.788697 
0.213773 0.518844 0.896345 
0.337031 0.122392 0.952964 
0.559047 0.163282 0.726919 
0.485647 0.406040 0.412860 
0.480230 0.239424 0.850832 
0.358745 0.749960 0.437025 
0.661076 0.477076 0.603493 
0.050140 0.666046 0.730626 
0.384570 0.434824 0.694135 
0.137961 0.864999 0.614122 
0.282149 0.742954 0.425480 
0.809669 0.141099 0.698299 
0.422938 0.707486 0.518990 
0.914214 0.631961 0.119336 
0.641651 0.588013 0.543932 
0.593122 0.134885 0.780383 
0.029501 0.794044 0.482965 
0.802625 0.580571 0.288034 
0.971826 0.241499 0.573200 
0.030208 0.684537 0.876706 
0.837024 0.324573 0.399417 
0.098457 0.649992 0.860851 
0.725450 0.288213 0.433564 
0.315833 0.173084 0.906706 
0.812922 0.527003 0.456378 
0.471650 0.045682 0.767333 
0.901056 0.250849 0.591844 
0.652398 0.333255 0.528685 
0.789449 0.331908 0.419260 
0.920853 0.171040 0.277574 
0.364545 0.233133 0.787661 
0.516024 0.391342 0.702295 
0.000318 0.484014 0.964719 
0.743041 0.652774 0.233031 
0.496920 0.238215 0.591346 
0.274961 0.760394 0.442354 
0.678754 0.114557 0.471633 
0.548236 0.984804 0.066628 
0.541318 0.802102 0.081729 
0.095972 0.398567 0.984738 
0.730368 0.116079 0.623344 
0.468074 0.842214 0.390118 
0.685141 0.259635 0.483251 
0.180033 0.585599 0.739402 
0.320939 0.529109 0.615326 
0.479565 0.487203 0.415089 
0.769198 0.219097 0.707586 
0.970981 0.363467 0.195957 
0.628356 0.824261 0.156208 
0.408757 0.453457 0.451166 
0.057324 0.589740 0.892327 
0.463030 0.453320 0.478962 
0.591887 0.324095 0.599102 
0.134811 0.457678 0.875280 
0.006529 0.377499 0.927111 
