10000 7
0.988105 0.252426 0.774475 0.394693 0.489481 0.239014 0.527641 
0.803187 0.626574 0.529677 0.522157 0.203932 0.703824 0.021682 
0.838046 0.431563 0.241361 0.370023 0.572690 0.695907 0.295913 
0.059437 0.650950 0.811682 0.792489 0.441784 0.460674 0.206603 
0.764113 0.409328 0.193568 0.855557 0.635761 0.667955 0.459369 
0.108336 0.790225 0.765158 0.396557 0.980265 0.289469 0.599030 
0.392572 0.098736 0.924602 0.408018 0.554906 0.378197 0.156823 
0.539580 0.338939 0.550948 0.745855 0.240931 0.476800 0.098664 
0.634477 0.395820 0.749972 0.100006 0.969906 0.384544 0.178156 
0.891318 0.583220 0.124264 0.623856 0.594377 0.524081 0.438002 
0.220297 0.634911 0.601998 0.749327 0.195880 0.393266 0.619838 
0.713380 0.533028 0.498152 0.627281 0.508910 0.516969 0.275615 
0.580225 0.563423 0.773657 0.456298 0.244920 0.500494 0.748461 
0.448346 0.973139 0.033350 0.524498 0.473684 0.132308 0.442300 
0.925756 0.039340 0.661995 0.699034 0.356521 0.185097 0.288758 
0.310323 0.622740 0.228214 0.544986 0.300052 0.996307 0.565996 
0.745467 0.711572 0.195007 0.627763 0.254390 0.447381 0.416123 
0.291576 0.273593 0.429387 0.973075 0.089507 0.363241 0.787463 
0.056983 0.980202 0.806269 0.115858 0.289875 0.465271 0.853378 
0.300572 0.613988 0.075049 0.707645 0.819382 0.673780 0.533768 
0.196192 0.676770 0.279568 0.117237 0.799339 0.628131 0.841691 
0.381258 0.292012 0.352897 0.944668 0.005937 0.979272 0.520845 
0.587267 0.370523 0.349480 0.506177 0.911742 0.784435 0.110399 
0.375227 0.380727 0.901225 0.582152 0.744372 0.565854 0.077244 
0.516818 0.287323 0.349172 0.552284 0.538809 0.318946 0.582692 
0.195955 0.600154 0.852543 0.453125 0.942125 0.111629 0.327184 
0.576905 0.929317 0.329869 0.543261 0.501093 0.196390 0.009062 
0.377188 0.446284 0.855576 0.676690 0.319101 0.480235 0.851974 
0.168218 0.660698 0.588039 0.495809 0.720261 0.139787 0.709450 
0.109858 0.158115 0.585765 0.735300 0.450658 0.892360 0.901967 
0.576097 0.302601 0.423269 0.499564 0.547550 0.318888 0.523633 
0.278473 0.455698 0.686547 0.571081 0.723292 0.442683 0.372828 
0.734168 0.026933 0.459051 0.879527 0.384137 0.094497 0.376158 
0.245866 0.664029 0.522189 0.221011 0.838035 0.946305 0.182138 
0.290818 0.882960 0.157626 0.703107 0.091628 0.567420 0.817022 
0.241048 0.810917 0.440734 0.585277 0.806677 0.239886 0.393688 
0.561125 0.820446 0.050706 0.134014 0.530256 0.253119 0.559310 
0.645929 0.436711 0.403817 0.155576 0.742134 0.604674 0.942461 
0.389598 0.155940 0.871374 0.096437 0.992015 0.286569 0.279319 
0.197981 0.191287 0.655047 0.473696 0.464143 0.516272 0.897331 
0.600601 0.185974 0.961015 0.634395 0.241362 0.361472 0.004457 
0.339944 0.087014 0.575232 0.570804 0.660226 0.515339 0.615015 
0.952814 0.356639 0.596681 0.472585 0.003051 0.700596 0.218249 
0.997495 0.463156 0.765221 0.372549 0.574055 0.088404 0.491548 
0.232904 0.943408 0.637525 0.425096 0.839801 0.360492 0.586353 
0.984590 0.107571 0.237072 0.742386 0.738593 0.613881 0.210014 
0.492494 0.308009 0.148023 0.864930 0.043126 0.845775 0.858359 
0.646721 0.870840 0.286883 0.108536 0.531284 0.337358 0.831986 
0.616557 0.548347 0.561234 0.422137 0.609092 0.605602 0.052577 
0.573128 0.335442 0.773646 0.734914 0.623992 0.398489 0.013649 
0.821342 0.203306 0.565442 0.222368 0.317354 0.660315 0.659662 
0.306850 0.408986 0.530675 0.001579 0.616387 0.963573 0.793218 
0.216838 0.292675 0.685679 0.666687 0.733246 0.289574 0.504909 
0.308559 0.313917 0.669061 0.173718 0.947407 0.280441 0.096303 
0.332286 0.719714 0.682708 0.149108 0.702693 0.028592 0.590146 
0.625189 0.662589 0.460648 0.174827 0.090922 0.658426 0.819765 
0.885946 0.508858 0.407763 0.089980 0.688858 0.534371 0.762856 
0.466188 0.477456 0.645748 0.132896 0.719480 0.709259 0.249513 
0.018973 0.778649 0.053883 0.351368 0.557383 0.899266 0.664672 
0.475416 0.594740 0.463128 0.329197 0.718441 0.084650 0.396830 
0.752868 0.026893 0.277726 0.922736 0.219106 0.036421 0.709607 
0.037421 0.972025 0.282499 0.451141 0.631496 0.421414 0.199106 
0.300053 0.800895 0.333173 0.385463 0.525994 0.764712 0.201443 
0.847360 0.532215 0.724351 0.762281 0.127119 0.624852 0.226298 
0.798121 0.007660 0.450051 0.459002 0.935537 0.627316 0.306440 
0.662466 0.083914 0.755950 0.758308 0.678924 0.375437 0.631173 
0.729247 0.553661 0.417422 0.913634 0.840771 0.026948 0.542469 
0.834994 0.322825 0.088056 0.425994 0.647625 0.879540 0.196180 
0.828069 0.109154 0.190540 0.580906 0.799030 0.595573 0.254801 
0.576225 0.611873 0.397663 0.773327 0.054491 0.943684 0.283341 
0.077621 0.839910 0.350323 0.817062 0.166095 0.739171 0.405921 
0.398334 0.119221 0.950118 0.386123 0.616000 0.806649 0.347900 
0.804474 0.335652 0.140557 0.418536 0.842384 0.310886 0.030872 
0.086752 0.776951 0.524757 0.408977 0.372545 0.618025 0.905638 
0.438323 0.594216 0.147696 0.782943 0.750395 0.337638 0.561700 
0.414876 0.838377 0.651722 0.838243 0.287747 0.694931 0.139125 
0.830537 0.616398 0.330165 0.688276 0.135631 0.817257 0.025139 
0.684719 0.531083 0.142997 0.590282 0.356961 0.515083 0.444605 
0.092703 0.286220 0.710577 0.210622 0.874416 0.419377 0.640213 
0.380086 0.722819 0.352315 0.342885 0.396438 0.631747 0.964021 
0.580016 0.540194 0.300357 0.627631 0.934922 0.457432 0.012442 
0.673503 0.525178 0.125599 0.345831 0.352463 0.699774 0.693373 
0.239744 0.086626 0.662977 0.798683 0.297198 0.550909 0.628986 
0.689934 0.174698 0.318259 0.544311 0.637902 0.317509 0.573796 
0.747198 0.777445 0.030933 0.057902 0.597274 0.422724 0.734914 
0.520090 0.943516 0.152728 0.706143 0.286757 0.344854 0.467356 
0.329014 0.220594 0.618709 0.213479 0.450400 0.831751 0.587355 
0.137687 0.513942 0.989017 0.193508 0.726815 0.781158 0.264239 
0.769660 0.267060 0.592746 0.852755 0.582137 0.366148 0.490278 
0.175951 0.087774 0.807087 0.066694 0.979780 0.518723 0.766513 
0.646457 0.226197 0.268972 0.657904 0.555896 0.846454 0.189126 
0.420234 0.317514 0.612712 0.692252 0.508611 0.746096 0.606250 
0.908555 0.302051 0.752615 0.795841 0.203507 0.468040 0.369546 
0.552408 0.977919 0.237678 0.434344 0.892515 0.686409 0.118245 
0.425090 0.994861 0.045248 0.933864 0.108601 0.544236 0.347747 
0.292125 0.738663 0.692888 0.751959 0.028168 0.347543 0.430730 
0.932290 0.791917 0.673022 0.653414 0.507652 0.138692 0.067026 
0.069589 0.364996 0.445539 0.415125 0.567325 0.370585 0.777663 
0.250558 0.806384 0.799939 0.540029 0.316188 0.545073 0.582861 
0.818634 0.034317 0.547072 0.282632 0.779194 0.407125 0.386778 
0.144715 0.536746 0.967485 0.163120 0.870103 0.527652 0.730607 
0.629150 0.383220 0.658292 0.599092 0.977332 0.342122 0.233179 
0.461119 0.581768 0.126866 0.417709 0.508319 0.627993 0.367328 
0.726156 0.385051 0.893256 0.113541 0.602570 0.169561 0.319892 
0.132241 0.899913 0.880376 0.202671 0.073118 0.664967 0.775264 
0.831501 0.369311 0.289353 0.393362 0.192215 0.837400 0.206832 
0.650608 0.456107 0.640701 0.294396 0.535623 0.275919 0.250148 
0.722608 0.279966 0.121640 0.361894 0.823763 0.412582 0.434050 
0.822555 0.442086 0.233998 0.744968 0.152402 0.609282 0.100130 
0.483411 0.344792 0.925198 0.136785 0.841904 0.298552 0.764728 
0.208828 0.689001 0.325759 0.004370 0.776530 0.450840 0.892353 
0.985764 0.243768 0.807568 0.409435 0.462698 0.516704 0.267277 
0.250697 0.757719 0.619372 0.626090 0.071030 0.823232 0.905037 
0.032923 0.402689 0.666223 0.474757 0.460569 0.705781 0.954823 
0.753868 0.908170 0.627632 0.534803 0.259086 0.523322 0.492009 
0.505865 0.162733 0.893597 0.267924 0.629727 0.059810 0.418077 
0.902863 0.545645 0.222573 0.402896 0.653280 0.244525 0.570930 
0.738261 0.734013 0.375870 0.556934 0.141969 0.421065 0.383599 
0.553442 0.784838 0.192020 0.867906 0.319861 0.420481 0.546150 
0.433046 0.379016 0.260812 0.445168 0.485159 0.641485 0.650029 
0.628028 0.985572 0.365579 0.288380 0.487710 0.464517 0.333064 
0.105520 0.763339 0.483563 0.075348 0.308157 0.554288 0.916328 
0.735085 0.643385 0.245232 0.575300 0.908289 0.512461 0.562741 
0.107372 0.595068 0.548799 0.662740 0.898256 0.317543 0.464151 
0.131657 0.864698 0.796019 0.339384 0.140261 0.466349 0.989452 
0.155642 0.781000 0.897976 0.056490 0.490474 0.457033 0.970725 
0.353709 0.706633 0.610261 0.681648 0.484106 0.380829 0.402318 
0.399298 0.511842 0.340357 0.351319 0.843631 0.359952 0.285311 
0.359337 0.718042 0.429056 0.530296 0.980314 0.076469 0.331796 
0.051060 0.860334 0.257991 0.297408 0.896167 0.668069 0.188980 
0.932195 0.335748 0.289189 0.800765 0.361063 0.476147 0.137247 
0.411996 0.485445 0.725189 0.497607 0.495092 0.285884 0.461709 
0.638105 0.351654 0.710321 0.243092 0.708936 0.122030 0.840231 
0.080843 0.638089 0.754240 0.859545 0.563822 0.333866 0.451444 
0.273146 0.649532 0.256406 0.475799 0.737756 0.401891 0.460399 
0.667364 0.107658 0.843004 0.874455 0.299110 0.563146 0.349323 
0.485280 0.021613 0.575107 0.583512 0.334972 0.824709 0.284304 
0.273326 0.158910 0.703590 0.320991 0.548140 0.983161 0.676693 
0.470781 0.000148 0.544515 0.577890 0.866243 0.814858 0.204245 
0.458503 0.496186 0.827776 0.598380 0.801208 0.330897 0.790065 
0.150471 0.086571 0.717270 0.797704 0.507543 0.489821 0.624693 
0.536697 0.430885 0.285430 0.461058 0.361274 0.689276 0.495225 
0.772803 0.332908 0.231912 0.651481 0.610440 0.533264 0.189142 
0.335954 0.418223 0.620822 0.906305 0.170090 0.838219 0.467944 
0.469582 0.887187 0.133751 0.360193 0.723361 0.754233 0.455638 
0.844513 0.508812 0.259183 0.322564 0.976073 0.294179 0.520251 
0.217967 0.664327 0.760718 0.124580 0.768074 0.757224 0.721032 
0.699922 0.709080 0.411292 0.771610 0.619903 0.286063 0.410415 
0.483188 0.308208 0.959956 0.653063 0.328654 0.002727 0.371022 
0.075653 0.457722 0.695913 0.865933 0.129031 0.799875 0.829340 
0.287898 0.644162 0.656155 0.166722 0.717987 0.503391 0.261252 
0.071218 0.671284 0.696525 0.127436 0.334156 0.490482 0.186367 
0.180802 0.483587 0.503868 0.646721 0.586234 0.462865 0.613784 
0.412381 0.523909 0.690176 0.630463 0.156189 0.487391 0.471909 
0.438964 0.885103 0.062706 0.391054 0.625947 0.205977 0.722764 
0.772587 0.524652 0.128330 0.764947 0.825824 0.242748 0.287431 
0.570208 0.856197 0.188647 0.486631 0.230867 0.889362 0.071205 
0.785874 0.201345 0.982781 0.475041 0.494262 0.839259 0.115178 
0.350036 0.732159 0.465548 0.131164 0.561841 0.411203 0.251393 
0.796725 0.770611 0.183694 0.243765 0.324281 0.459648 0.803120 
0.755709 0.273923 0.015460 0.685205 0.345226 0.206106 0.849336 
0.217870 0.448478 0.142651 0.573730 0.664083 0.781981 0.671007 
0.482887 0.972800 0.412240 0.289049 0.913034 0.213891 0.603435 
0.267858 0.605231 0.877159 0.122692 0.621342 0.150336 0.876971 
0.761079 0.370159 0.871395 0.688674 0.500109 0.069562 0.527263 
0.592536 0.368635 0.827996 0.688516 0.619864 0.082689 0.428509 
0.223685 0.477860 0.565637 0.884831 0.458663 0.092499 0.923999 
0.417761 0.783439 0.679597 0.247296 0.144353 0.675627 0.620854 
0.809724 0.819181 0.843864 0.587705 0.133308 0.836497 0.070480 
0.543533 0.452662 0.353424 0.453564 0.603986 0.775512 0.445429 
0.275362 0.008874 0.556229 0.897226 0.005575 0.940268 0.901026 
0.818404 0.271795 0.580781 0.404458 0.789502 0.395628 0.464989 
0.193945 0.756001 0.440758 0.981258 0.364515 0.905626 0.255917 
0.867949 0.092010 0.494361 0.817969 0.513577 0.402746 0.626499 
0.554901 0.815219 0.621783 0.889078 0.145117 0.635411 0.132372 
0.423189 0.198315 0.723310 0.779888 0.871674 0.747938 0.312783 
0.359349 0.195055 0.383105 0.453727 0.434499 0.382856 0.993831 
0.809471 0.072360 0.687564 0.780994 0.645192 0.178199 0.474935 
0.601309 0.054535 0.155540 0.816351 0.355693 0.734802 0.585434 
0.841927 0.526416 0.390524 0.125377 0.890574 0.513623 0.061335 
0.413000 0.663305 0.006972 0.361656 0.761609 0.648857 0.212933 
0.678225 0.333321 0.466616 0.574020 0.437549 0.703185 0.624882 
0.930639 0.343471 0.301154 0.730147 0.452008 0.199549 0.720589 
0.265600 0.994010 0.714132 0.003770 0.416299 0.854681 0.201655 
0.737084 0.648574 0.357228 0.133372 0.557467 0.659163 0.159967 
0.620723 0.490870 0.570456 0.726295 0.690203 0.312100 0.325756 
0.388795 0.960744 0.174225 0.297051 0.935479 0.345132 0.444992 
0.155175 0.302337 0.727419 0.099440 0.499306 0.883976 0.495897 
0.283840 0.289159 0.906162 0.382140 0.968174 0.320891 0.352124 
0.047919 0.855414 0.166832 0.289873 0.339643 0.827079 0.422868 
0.791751 0.558914 0.567616 0.401565 0.021972 0.127361 0.468462 
0.319416 0.449562 0.287681 0.298804 0.274557 0.236705 0.889629 
0.285513 0.844899 0.209222 0.349141 0.359756 0.842188 0.335231 
0.514170 0.082549 0.914730 0.688652 0.593512 0.065456 0.991745 
0.786664 0.734069 0.744658 0.160316 0.400511 0.587607 0.438354 
0.412807 0.661757 0.140839 0.964413 0.493390 0.335912 0.525270 
0.110185 0.980768 0.625322 0.736552 0.154875 0.504173 0.469659 
0.176071 0.311457 0.400743 0.392251 0.547560 0.697653 0.640369 
0.577932 0.637589 0.727605 0.623099 0.232570 0.828879 0.549618 
0.626149 0.497698 0.006040 0.611850 0.608038 0.062839 0.468219 
0.274219 0.806693 0.507058 0.221499 0.238387 0.538048 0.621227 
0.128650 0.448345 0.636185 0.912979 0.319301 0.688780 0.811489 
0.457415 0.215537 0.889817 0.788578 0.245553 0.364650 0.458614 
0.231245 0.498773 0.206545 0.726582 0.499125 0.260197 0.608943 
0.589331 0.291212 0.849278 0.439341 0.454895 0.573384 0.399049 
0.774666 0.110728 0.204152 0.307835 0.958794 0.157267 0.920317 
0.624455 0.391286 0.646603 0.500063 0.038764 0.393918 0.288945 
0.521513 0.546378 0.549850 0.771880 0.786088 0.474170 0.038472 
0.467282 0.447203 0.774256 0.788044 0.303393 0.291324 0.254880 
0.086769 0.892119 0.376383 0.322941 0.617375 0.671172 0.350110 
0.642844 0.631926 0.566877 0.546812 0.342975 0.428579 0.037579 
0.496865 0.353572 0.444376 0.976151 0.464524 0.455039 0.775455 
0.817444 0.464982 0.653655 0.333445 0.578300 0.343709 0.154065 
0.156303 0.461050 0.369022 0.272373 0.488643 0.739055 0.463660 
0.828814 0.490391 0.785928 0.867824 0.159184 0.281263 0.107211 
0.640817 0.545000 0.501660 0.240066 0.859059 0.382079 0.115519 
0.381740 0.108845 0.401467 0.329186 0.842847 0.737601 0.526858 
0.314334 0.461655 0.996658 0.579522 0.756256 0.342363 0.311785 
0.595993 0.630864 0.913018 0.386668 0.864230 0.137830 0.512084 
0.026470 0.627809 0.790565 0.430404 0.089529 0.432874 0.851270 
0.103932 0.687397 0.703352 0.088252 0.297031 0.702639 0.568872 
0.933779 0.617438 0.074522 0.330206 0.399660 0.548206 0.156280 
0.769705 0.214019 0.371258 0.201287 0.597911 0.926167 0.354886 
0.564852 0.108371 0.560643 0.238536 0.697438 0.941026 0.282405 
0.289221 0.601402 0.096750 0.028540 0.877706 0.057114 0.879326 
