10000 9
0.751291 0.805919 0.121283 0.865370 0.524025 0.872240 0.305455 0.909349 0.029935 
0.341758 0.811081 0.100288 0.939130 0.414429 0.563625 0.384140 0.159287 0.091513 
0.294759 0.869819 0.555760 0.146495 0.322967 0.697586 0.162133 0.699212 0.814610 
0.593464 0.463534 0.764889 0.891702 0.498197 0.189857 0.285071 0.908554 0.290345 
0.560917 0.097246 0.943131 0.373928 0.173238 0.471103 0.549787 0.914692 0.182814 
0.987812 0.373440 0.563331 0.570451 0.314750 0.843463 0.649626 0.033015 0.720865 
0.038403 0.774087 0.542706 0.508552 0.635005 0.519088 0.526979 0.290628 0.976052 
0.689689 0.498831 0.468901 0.386162 0.443740 0.800034 0.507270 0.810398 0.211982 
0.190788 0.397645 0.546367 0.633059 0.445250 0.171718 0.846162 0.909015 0.545377 
0.064495 0.357490 0.899725 0.280765 0.339305 0.908284 0.005708 0.941555 0.500785 
0.093266 0.908183 0.002956 0.485940 0.811705 0.101922 0.571940 0.686142 0.230148 
0.434337 0.756923 0.146836 0.215674 0.445249 0.447137 0.988724 0.796016 0.181666 
0.987571 0.706600 0.294556 0.293097 0.811632 0.900836 0.200209 0.231751 0.696983 
0.238937 0.495670 0.517645 0.575347 0.518321 0.361872 0.409716 0.962744 0.629156 
0.348517 0.803406 0.934484 0.232230 0.447680 0.676171 0.976293 0.199312 0.941249 
0.188061 0.843968 0.051978 0.492686 0.751547 0.729887 0.918189 0.645276 0.240241 
0.406776 0.798104 0.821122 0.050747 0.134125 0.530693 0.253328 0.559771 0.188530 
0.140113 0.760816 0.633314 0.946629 0.152981 0.787602 0.384616 0.979316 0.554982 
0.050641 0.893130 0.376218 0.513364 0.583889 0.849274 0.139058 0.229351 0.682870 
0.825684 0.587327 0.499655 0.103986 0.555619 0.149130 0.408683 0.769733 0.415976 
0.377033 0.813860 0.083629 0.343335 0.771241 0.420363 0.447826 0.666856 0.881583 
0.744781 0.521410 0.527146 0.405262 0.253398 0.668731 0.472503 0.496139 0.207940 
0.136084 0.130103 0.268304 0.711061 0.170531 0.987763 0.034519 0.589112 0.898821 
0.129598 0.474901 0.868410 0.455815 0.567862 0.080688 0.646783 0.966459 0.809602 
0.492065 0.512746 0.538671 0.093014 0.757070 0.350202 0.543255 0.518844 0.229535 
0.069412 0.327724 0.256952 0.934229 0.403858 0.787321 0.281727 0.257298 0.787880 
0.501991 0.167789 0.773171 0.304955 0.578191 0.712020 0.366957 0.383760 0.935740 
0.120675 0.347906 0.777861 0.775789 0.081676 0.690232 0.631354 0.250290 0.749828 
0.653051 0.648909 0.052164 0.178083 0.808051 0.161691 0.645051 0.539391 0.486215 
0.243733 0.328339 0.716568 0.084429 0.395795 0.441221 0.581705 0.686937 0.448381 
0.223580 0.930708 0.210861 0.863849 0.674974 0.514104 0.720677 0.649906 0.613903 
0.284761 0.482751 0.420672 0.386538 0.402983 0.578868 0.380506 0.152487 0.624467 
0.987969 0.564355 0.309521 0.084426 0.408437 0.620934 0.843291 0.188094 0.178337 
0.780371 0.143919 0.268293 0.895228 0.316557 0.585601 0.010290 0.745358 0.746402 
0.509499 0.335652 0.140557 0.418536 0.842384 0.310886 0.030872 0.420222 0.698570 
0.071366 0.589692 0.891102 0.352422 0.552310 0.522433 0.668938 0.340570 0.466131 
0.451310 0.656897 0.707036 0.023225 0.573764 0.128714 0.948098 0.834684 0.125672 
0.164955 0.470150 0.855834 0.877836 0.459574 0.502214 0.586676 0.464395 0.654224 
0.832989 0.824353 0.160728 0.597221 0.635838 0.377503 0.961151 0.133833 0.257719 
0.483559 0.616398 0.330165 0.688276 0.135631 0.817257 0.025139 0.351629 0.979178 
0.153021 0.377276 0.618189 0.982335 0.560069 0.365465 0.147384 0.655851 0.120783 
0.330601 0.441191 0.800654 0.682679 0.733663 0.061054 0.772548 0.163466 0.237495 
0.238214 0.596727 0.618013 0.721002 0.348069 0.338576 0.392481 0.629332 0.963785 
0.771969 0.229138 0.512643 0.555716 0.350710 0.695931 0.563337 0.328718 0.648871 
0.853281 0.497513 0.091027 0.588771 0.744023 0.447363 0.260178 0.148648 0.373981 
0.504435 0.344633 0.988234 0.167472 0.755998 0.098687 0.666405 0.559400 0.355243 
0.401168 0.196980 0.916328 0.148327 0.685795 0.278493 0.334917 0.453888 0.856342 
0.269561 0.991145 0.300503 0.361929 0.970088 0.090563 0.651248 0.502338 0.506853 
0.333379 0.834615 0.207387 0.095490 0.252715 0.570236 0.539679 0.888475 0.186359 
0.935842 0.060611 0.847942 0.289405 0.192743 0.707734 0.280938 0.563544 0.547380 
0.911722 0.765592 0.219225 0.718051 0.514481 0.381291 0.597776 0.416258 0.538435 
0.532475 0.717503 0.303821 0.662401 0.033520 0.304553 0.998598 0.602367 0.055173 
0.498492 0.962402 0.134170 0.571372 0.374176 0.937791 0.342453 0.031213 0.761234 
0.850019 0.324968 0.565787 0.231361 0.913749 0.309313 0.300995 0.994203 0.339468 
0.227704 0.769981 0.551091 0.454857 0.400935 0.064845 0.426059 0.846087 0.586797 
0.564159 0.227926 0.699566 0.674668 0.688010 0.178648 0.808025 0.089521 0.339939 
0.632249 0.019922 0.515887 0.899863 0.880317 0.202274 0.072657 0.664800 0.775152 
0.644105 0.240781 0.586709 0.302084 0.511348 0.592595 0.855127 0.153208 0.472409 
0.266982 0.446897 0.707950 0.388664 0.704829 0.738813 0.749289 0.547414 0.363066 
0.028359 0.204002 0.443764 0.561908 0.342957 0.913161 0.142232 0.968695 0.899765 
0.701990 0.344792 0.925198 0.136785 0.841904 0.298552 0.764728 0.789336 0.076476 
0.644050 0.852437 0.703190 0.664496 0.214756 0.511318 0.362888 0.448667 0.351300 
0.422727 0.741135 0.394126 0.841145 0.996608 0.556216 0.242194 0.567138 0.782451 
0.346431 0.707486 0.518990 0.554179 0.252496 0.971533 0.745871 0.286424 0.564832 
0.051421 0.763339 0.483563 0.075348 0.308157 0.554288 0.916328 0.382856 0.587398 
0.636748 0.613281 0.549224 0.717471 0.041916 0.358995 0.669624 0.296530 0.863222 
0.318499 0.923275 0.167914 0.888877 0.575543 0.316730 0.471477 0.329486 0.526021 
0.758055 0.174179 0.410404 0.787940 0.239267 0.808382 0.355195 0.127042 0.604889 
0.597801 0.363828 0.837498 0.034764 0.802563 0.271430 0.633957 0.560402 0.340213 
0.980352 0.548651 0.699436 0.201692 0.426413 0.695576 0.035374 0.828034 0.335308 
0.881060 0.774285 0.326115 0.153705 0.118090 0.535240 0.993440 0.155548 0.089329 
0.165079 0.806879 0.582408 0.470542 0.508943 0.236295 0.230208 0.542530 0.397841 
0.945863 0.595637 0.594096 0.127487 0.580089 0.861090 0.043715 0.667119 0.052161 
0.295442 0.107658 0.843004 0.874455 0.299110 0.563146 0.349323 0.443443 0.986782 
0.039442 0.563346 0.432929 0.555268 0.675629 0.549351 0.229533 0.233529 0.781326 
0.539929 0.463632 0.417228 0.788621 0.187921 0.824024 0.004146 0.814498 0.788052 
0.686722 0.479293 0.367931 0.835865 0.324890 0.110975 0.900975 0.405614 0.796815 
0.501526 0.137889 0.499608 0.088476 0.733058 0.815262 0.518714 0.500602 0.638443 
0.776902 0.430885 0.285430 0.461058 0.361274 0.689276 0.495225 0.549188 0.141992 
0.807127 0.335987 0.407863 0.333611 0.664842 0.933434 0.100003 0.342414 0.196957 
0.568460 0.683317 0.501091 0.664650 0.981246 0.014417 0.243635 0.963669 0.067166 
0.669643 0.261745 0.874678 0.727075 0.560792 0.233397 0.806486 0.100889 0.702672 
0.647680 0.655812 0.166635 0.717612 0.503128 0.261115 0.404428 0.568367 0.235633 
0.919975 0.375883 0.551730 0.209639 0.130650 0.610613 0.715956 0.115204 0.098055 
0.188712 0.781504 0.237395 0.593190 0.508790 0.868956 0.426116 0.660128 0.188530 
0.854113 0.287796 0.161901 0.440518 0.820935 0.698931 0.268004 0.783557 0.530910 
0.768102 0.550021 0.384595 0.642328 0.715526 0.462095 0.125510 0.583379 0.096280 
0.180154 0.682871 0.675367 0.332474 0.830470 0.669686 0.703632 0.611396 0.187748 
0.581719 0.455140 0.325722 0.966098 0.491790 0.285541 0.016115 0.714267 0.359868 
0.219292 0.448478 0.142651 0.573730 0.664083 0.781981 0.671007 0.426365 0.572156 
0.831255 0.289035 0.441484 0.503138 0.850086 0.768695 0.121245 0.403024 0.878105 
0.832999 0.310243 0.343834 0.290874 0.937170 0.512881 0.404069 0.084813 0.781418 
0.749517 0.727112 0.440382 0.338917 0.441304 0.595101 0.770476 0.432987 0.071651 
0.680065 0.591421 0.715424 0.101981 0.992617 0.165525 0.023193 0.596471 0.247774 
0.370732 0.381624 0.462996 0.186028 0.365375 0.432729 0.414391 0.365138 0.947838 
0.459323 0.030113 0.381771 0.110517 0.559963 0.778918 0.156399 0.759186 0.359146 
0.533992 0.396322 0.127238 0.903796 0.521249 0.062245 0.947769 0.029278 0.848910 
0.677233 0.685734 0.831651 0.173550 0.598758 0.158205 0.984668 0.333584 0.466827 
0.506040 0.606311 0.332285 0.190917 0.650927 0.206455 0.610502 0.764154 0.520982 
0.338770 0.896601 0.627093 0.143684 0.584542 0.556078 0.355700 0.443470 0.127316 
0.694389 0.829209 0.543527 0.563742 0.564858 0.048200 0.998854 0.081486 0.766590 
0.266683 0.268098 0.489607 0.263162 0.970315 0.331149 0.070229 0.886085 0.342918 
0.808252 0.321509 0.191477 0.807015 0.556500 0.537073 0.465453 0.076532 0.237529 
0.690122 0.043995 0.637443 0.167957 0.538050 0.662149 0.200713 0.811651 0.507991 
0.155501 0.721503 0.098631 0.495245 0.876787 0.491864 0.428180 0.269900 0.496730 
0.683199 0.323310 0.611927 0.130891 0.818719 0.893042 0.502310 0.027622 0.962466 
0.087842 0.279992 0.649801 0.192494 0.418322 0.945157 0.873146 0.435557 0.562900 
0.236845 0.704567 0.187565 0.398865 0.507562 0.422492 0.523547 0.920666 0.179558 
0.403914 0.952941 0.494530 0.182658 0.909137 0.078726 0.309081 0.382803 0.558327 
0.580663 0.391252 0.189788 0.403161 0.939421 0.706781 0.496846 0.147944 0.874051 
0.494893 0.175074 0.828629 0.766200 0.050768 0.522635 0.882774 0.261201 0.837673 
0.544204 0.592341 0.100547 0.736057 0.543653 0.041764 0.806809 0.752701 0.603104 
0.921804 0.250926 0.393193 0.226036 0.444343 0.789950 0.042311 0.756711 0.239703 
0.597383 0.245221 0.592048 0.218263 0.572100 0.420417 0.675362 0.911958 0.432477 
0.246593 0.410671 0.738150 0.779612 0.414105 0.104847 0.264206 0.657022 0.038772 
0.492659 0.560891 0.952794 0.423257 0.332792 0.263375 0.633590 0.613722 0.428503 
0.495101 0.778454 0.522138 0.093284 0.397386 0.602579 0.904941 0.256422 0.660031 
0.858682 0.227514 0.337862 0.424923 0.330557 0.213690 0.771055 0.563400 0.346632 
0.575773 0.391286 0.646603 0.500063 0.038764 0.393918 0.288945 0.794538 0.078152 
0.387049 0.556014 0.889753 0.375384 0.322084 0.615738 0.669392 0.349181 0.088639 
0.333141 0.347239 0.821818 0.975203 0.217419 0.508589 0.820372 0.673582 0.142582 
0.342057 0.407944 0.351655 0.414851 0.403477 0.780845 0.521488 0.480611 0.381506 
0.424559 0.643789 0.605000 0.701426 0.715947 0.040960 0.746758 0.724304 0.324352 
0.349418 0.464489 0.678239 0.230795 0.958246 0.276929 0.480235 0.289503 0.411317 
0.566927 0.856259 0.216095 0.374858 0.203239 0.603709 0.935148 0.358327 0.344996 
0.602312 0.508192 0.005954 0.830691 0.570538 0.394595 0.489335 0.675353 0.978967 
0.056326 0.486270 0.978636 0.665734 0.180760 0.942128 0.195997 0.487727 0.766808 
0.960628 0.262312 0.235519 0.755698 0.220947 0.729189 0.392485 0.286138 0.910624 
0.422648 0.098890 0.029171 0.897125 0.058377 0.898780 0.089561 0.324939 0.899657 
0.815611 0.145276 0.758262 0.409671 0.265917 0.168501 0.296474 0.826421 0.168466 
0.419232 0.518640 0.726010 0.934642 0.038602 0.560522 0.624891 0.029174 0.342464 
0.687002 0.788792 0.579901 0.463312 0.346657 0.518993 0.277558 0.335618 0.490728 
0.373499 0.447017 0.680531 0.406575 0.300528 0.022115 0.816963 0.249996 0.689916 
0.856829 0.417257 0.494843 0.911248 0.578177 0.101874 0.823820 0.844398 0.005293 
0.567764 0.116119 0.593005 0.467078 0.615917 0.541289 0.933320 0.706464 0.750685 
0.673921 0.836546 0.287845 0.280448 0.718372 0.638594 0.621004 0.038609 0.884146 
0.652980 0.143601 0.226094 0.556389 0.780291 0.578420 0.546989 0.822983 0.447182 
0.420056 0.305834 0.681573 0.144732 0.506643 0.968196 0.389257 0.629296 0.043211 
0.554886 0.330515 0.663588 0.131283 0.996551 0.546060 0.640368 0.176883 0.314408 
0.589033 0.228473 0.307274 0.291616 0.616850 0.774610 0.176310 0.579630 0.064847 
0.228158 0.119205 0.303002 0.934599 0.425047 0.372544 0.119733 0.501139 0.695783 
0.456915 0.661186 0.058639 0.511863 0.736702 0.499800 0.209996 0.601153 0.444799 
0.324320 0.786333 0.829587 0.424139 0.569935 0.304051 0.117868 0.359466 0.752392 
0.597396 0.642689 0.208703 0.414067 0.722237 0.528921 0.724157 0.269852 0.308607 
0.634107 0.407501 0.776140 0.581769 0.362829 0.563385 0.149771 0.398761 0.666000 
0.741846 0.543469 0.462885 0.408453 0.842735 0.515639 0.291399 0.320287 0.455550 
0.600164 0.787105 0.164470 0.919675 0.365625 0.952772 0.074678 0.369318 0.230167 
0.820712 0.285418 0.538192 0.301686 0.595246 0.710297 0.583825 0.220887 0.937153 
0.325840 0.647350 0.123564 0.487397 0.258734 0.797669 0.068525 0.193862 0.548141 
0.082667 0.861680 0.063693 0.746298 0.851166 0.452115 0.118164 0.923955 0.302163 
0.071378 0.568890 0.759329 0.203518 0.442648 0.271440 0.737415 0.693720 0.225283 
0.336264 0.982554 0.023462 0.465087 0.781774 0.871354 0.608045 0.414905 0.427056 
0.716888 0.500340 0.258959 0.839279 0.811096 0.584585 0.398034 0.665904 0.701878 
0.410760 0.408909 0.965642 0.505321 0.525465 0.688410 0.321817 0.373510 0.713642 
0.539155 0.904210 0.098256 0.715872 0.758583 0.052013 0.712326 0.176378 0.481114 
0.267907 0.185043 0.373352 0.463953 0.393458 0.933144 0.389770 0.027223 0.865032 
0.509444 0.970344 0.703682 0.070894 0.949076 0.857223 0.159326 0.448490 0.031427 
0.960933 0.307593 0.338437 0.919508 0.378121 0.724617 0.127987 0.684586 0.413552 
0.345729 0.187546 0.750163 0.218304 0.190949 0.801203 0.157906 0.795472 0.348538 
0.747101 0.334425 0.526814 0.499700 0.649997 0.018598 0.419381 0.711652 0.115905 
0.574153 0.641751 0.410055 0.146062 0.523574 0.683953 0.552920 0.071994 0.446377 
0.789072 0.436190 0.081526 0.060384 0.811552 0.619270 0.082806 0.821699 0.351797 
0.126537 0.490145 0.221802 0.936536 0.922684 0.521748 0.543878 0.342493 0.945991 
0.900115 0.450630 0.021956 0.762011 0.432528 0.180130 0.305359 0.637234 0.213177 
0.133204 0.832689 0.632561 0.751537 0.062200 0.609351 0.607396 0.839059 0.059877 
0.340842 0.730624 0.674151 0.348461 0.404313 0.404757 0.818961 0.620834 0.247909 
0.280585 0.518247 0.592217 0.248139 0.380163 0.813161 0.414578 0.480764 0.498551 
0.255962 0.665493 0.357262 0.541757 0.479136 0.142368 0.634198 0.714631 0.672490 
0.085414 0.914408 0.737339 0.097891 0.584172 0.746234 0.208857 0.847912 0.297416 
0.408279 0.357775 0.533811 0.522914 0.838101 0.210539 0.423116 0.689541 0.579447 
0.600626 0.310331 0.381239 0.089608 0.597445 0.653661 0.364845 0.340713 0.832916 
0.622757 0.068114 0.287478 0.971600 0.575475 0.599852 0.626398 0.287110 0.676828 
0.387895 0.639996 0.333615 0.943902 0.008909 0.329271 0.726759 0.136746 0.767851 
0.666141 0.636924 0.740058 0.520483 0.173692 0.390241 0.350302 0.346647 0.928480 
0.513056 0.398681 0.507606 0.000539 0.596846 0.645613 0.680416 0.167449 0.452626 
0.914840 0.373741 0.340460 0.791779 0.721551 0.340661 0.112998 0.682860 0.478081 
0.343478 0.436353 0.523753 0.942482 0.501274 0.748119 0.137863 0.520029 0.165110 
0.637765 0.965766 0.207790 0.881669 0.645596 0.132839 0.988758 0.035497 0.526023 
0.713895 0.643499 0.721653 0.461097 0.284827 0.844250 0.356571 0.333723 0.464556 
0.395215 0.286672 0.726330 0.157272 0.453697 0.588324 0.885728 0.166535 0.729943 
0.647121 0.352034 0.648106 0.276166 0.409691 0.432294 0.876353 0.645701 0.512392 
0.026853 0.683465 0.551446 0.318404 0.291605 0.797077 0.797296 0.203759 0.428029 
0.643964 0.520977 0.433303 0.857903 0.964856 0.451719 0.430879 0.039674 0.606828 
0.458305 0.750454 0.754317 0.597936 0.486205 0.599240 0.716103 0.703356 0.577071 
0.753689 0.844013 0.152472 0.152324 0.755151 0.319353 0.138257 0.724424 0.304237 
0.173201 0.669866 0.577368 0.396725 0.194790 0.254726 0.985391 0.496347 0.576902 
0.177039 0.780004 0.304498 0.562852 0.870032 0.186781 0.886132 0.519660 0.057895 
0.476924 0.668971 0.428557 0.206909 0.692666 0.176042 0.839703 0.904677 0.166864 
0.707574 0.824639 0.221713 0.350872 0.634760 0.514546 0.703148 0.836981 0.246053 
0.688107 0.428047 0.500473 0.094981 0.444154 0.746578 0.506038 0.127883 0.655500 
0.721367 0.643660 0.048906 0.704430 0.649620 0.360972 0.101921 0.902193 0.063254 
0.462628 0.157614 0.632956 0.875660 0.280906 0.210963 0.271687 0.690175 0.661675 
0.911057 0.420434 0.644147 0.515464 0.029066 0.289851 0.872700 0.033857 0.891664 
0.471698 0.628645 0.772743 0.090053 0.829236 0.462948 0.685447 0.085920 0.169184 
0.306303 0.410962 0.535285 0.949368 0.609600 0.521445 0.058890 0.719532 0.828432 
0.848930 0.183158 0.646019 0.276753 0.763890 0.368925 0.675895 0.880577 0.054244 
0.257993 0.336362 0.806189 0.213341 0.408938 0.468786 0.927145 0.593108 0.364813 
0.336036 0.689041 0.797556 0.746427 0.169944 0.458002 0.816302 0.988927 0.119572 
0.454023 0.495000 0.456480 0.245576 0.790561 0.305433 0.569926 0.249893 0.512155 
0.354167 0.014766 0.927466 0.003146 0.828454 0.067083 0.530832 0.337423 0.927182 
0.431215 0.530787 0.851095 0.152028 0.949352 0.507206 0.781409 0.477192 0.317603 
0.464746 0.099121 0.467139 0.816104 0.055714 0.370281 0.788164 0.375290 0.773455 
0.137153 0.220632 0.547005 0.471672 0.973894 0.476819 0.136954 0.573415 0.670931 
0.473208 0.677821 0.575035 0.281901 0.430571 0.991221 0.559999 0.502960 0.594800 
0.465839 0.692758 0.353473 0.836310 0.363644 0.583918 0.947776 0.075503 0.593631 
0.116761 0.737513 0.535024 0.399384 0.841884 0.185196 0.445127 0.354582 0.461668 
