10000 8
0.490604 0.168849 0.620072 0.474492 0.628588 0.368492 0.875623 0.343750 
0.623792 0.727531 0.059784 0.760337 0.206518 0.446085 0.544081 0.528524 
0.861517 0.385291 0.521241 0.854896 0.447845 0.500315 0.331567 0.472260 
0.625653 0.060296 0.983741 0.438299 0.252397 0.790951 0.606835 0.356162 
0.204957 0.678250 0.845730 0.323776 0.360757 0.292023 0.865381 0.595037 
0.250195 0.393839 0.291114 0.021423 0.791372 0.242165 0.668304 0.774694 
0.367069 0.892260 0.000707 0.584867 0.489338 0.330744 0.266992 0.468619 
0.712974 0.715594 0.435408 0.527065 0.351710 0.096255 0.823226 0.074199 
0.486294 0.772589 0.563641 0.531108 0.816777 0.427801 0.186196 0.309912 
0.008956 0.305834 0.681573 0.144732 0.506643 0.968196 0.389257 0.629296 
0.246846 0.499620 0.741302 0.386825 0.400097 0.306162 0.641915 0.566104 
0.211658 0.890118 0.342009 0.742777 0.165424 0.433256 0.074300 0.962594 
0.266548 0.162423 0.394412 0.985878 0.586100 0.337320 0.645267 0.460018 
0.594132 0.218266 0.095245 0.681021 0.317691 0.968086 0.914269 0.458032 
0.671160 0.060220 0.525664 0.756565 0.513276 0.215658 0.617362 0.456792 
0.527025 0.297126 0.149804 0.854676 0.400317 0.644060 0.386791 0.526212 
0.711775 0.220570 0.854688 0.132907 0.058926 0.682668 0.931884 0.266068 
0.470740 0.077210 0.698788 0.494200 0.940263 0.405581 0.139480 0.716074 
0.134500 0.717363 0.781585 0.263375 0.539464 0.810394 0.491605 0.553928 
0.931547 0.419442 0.563623 0.300684 0.116563 0.355484 0.744059 0.496248 
0.919850 0.345592 0.294942 0.551780 0.055966 0.409448 0.671811 0.806107 
0.554537 0.809186 0.314099 0.260086 0.105489 0.739273 0.326729 0.512182 
0.826832 0.502164 0.468028 0.175402 0.114979 0.367512 0.958473 0.229119 
0.265735 0.849504 0.200032 0.966849 0.024540 0.881974 0.576080 0.259452 
0.395556 0.659869 0.513353 0.912072 0.018431 0.430994 0.107649 0.650742 
0.510692 0.219943 0.113668 0.475266 0.744121 0.411081 0.809655 0.720082 
0.495402 0.221320 0.861838 0.197324 0.462203 0.015723 0.731517 0.946607 
0.552657 0.150979 0.787665 0.498407 0.358574 0.737736 0.364510 0.825349 
0.145541 0.832682 0.157563 0.586035 0.174054 0.712493 0.720217 0.313882 
0.331621 0.535175 0.658802 0.028378 0.527412 0.501334 0.194093 0.770086 
0.665909 0.089216 0.207062 0.801321 0.568188 0.420811 0.781168 0.591164 
0.246233 0.558580 0.387488 0.968173 0.444884 0.808206 0.234000 0.395856 
0.436570 0.548224 0.154239 0.931777 0.712456 0.255287 0.914461 0.180924 
0.531402 0.120322 0.616451 0.117666 0.464133 0.246384 0.759596 0.065254 
0.507915 0.571582 0.784487 0.629725 0.212393 0.388969 0.853382 0.058453 
0.882710 0.307244 0.792134 0.435205 0.045063 0.961554 0.167048 0.500993 
0.318311 0.455509 0.915265 0.331692 0.317709 0.394210 0.257566 0.379897 
0.322852 0.202790 0.441066 0.270470 0.734779 0.691239 0.224478 0.631806 
0.773730 0.356544 0.066988 0.849245 0.214050 0.928475 0.295659 0.478249 
0.336734 0.647220 0.304150 0.279374 0.903097 0.225811 0.382159 0.372126 
0.492756 0.358630 0.318959 0.762151 0.433133 0.290966 0.990035 0.235118 
0.684301 0.542890 0.262813 0.241114 0.914069 0.572992 0.542377 0.576334 
0.921172 0.231199 0.072349 0.612483 0.650482 0.167402 0.942154 0.059301 
0.532126 0.181785 0.909043 0.735033 0.139748 0.521479 0.689096 0.626665 
0.272510 0.187546 0.750163 0.218304 0.190949 0.801203 0.157906 0.795472 
0.608862 0.230950 0.792595 0.352893 0.555907 0.527296 0.685893 0.019625 
0.956772 0.633625 0.473357 0.559104 0.574417 0.820641 0.424967 0.086805 
0.199474 0.917356 0.793158 0.393548 0.417770 0.908759 0.498064 0.188253 
0.206431 0.921106 0.380922 0.418999 0.312342 0.301411 0.831799 0.630605 
0.554847 0.062427 0.432711 0.700210 0.354237 0.868813 0.837448 0.216968 
0.341371 0.531183 0.203494 0.360883 0.838311 0.593272 0.698715 0.528460 
0.490263 0.728499 0.092955 0.576267 0.737339 0.203243 0.838396 0.291262 
