10000 10
0.553406 0.337094 0.109095 0.972829 0.827625 0.505136 0.129261 0.161509 0.944623 0.814935 
0.971983 0.357563 0.950294 0.318938 0.538245 0.366505 0.647022 0.417985 0.633586 0.343078 
0.931675 0.039300 0.835523 0.181959 0.577405 0.644223 0.696766 0.948010 0.454780 0.171593 
0.599646 0.534984 0.512119 0.070280 0.878712 0.675729 0.506439 0.376712 0.686794 0.683119 
0.188700 0.742318 0.513637 0.520387 0.284321 0.602876 0.821486 0.708882 0.122258 0.704384 
0.922313 0.327706 0.066100 0.296820 0.790800 0.509478 0.742995 0.732688 0.269128 0.625920 
0.306944 0.904185 0.302466 0.451663 0.284124 0.931082 0.446120 0.798177 0.183287 0.550729 
0.327544 0.000427 0.790518 0.319765 0.441311 0.676622 0.835464 0.816496 0.469917 0.488585 
0.415348 0.726891 0.278664 0.823523 0.473981 0.882240 0.598147 0.227930 0.387565 0.726440 
0.361302 0.649802 0.450494 0.475449 0.770110 0.894107 0.509342 0.207850 0.300949 0.910585 
0.482679 0.969770 0.428099 0.031483 0.325911 0.541634 0.342835 0.862841 0.269256 0.325395 
0.280533 0.388378 0.261636 0.578850 0.551991 0.588948 0.815975 0.956493 0.096727 0.598868 
0.685861 0.150144 0.811025 0.834416 0.051569 0.136296 0.539285 0.257429 0.568833 0.191582 
0.665989 0.617201 0.944284 0.115761 0.778269 0.357575 0.978408 0.535427 0.009704 0.752446 
0.823713 0.502385 0.161674 0.233571 0.869168 0.820876 0.111407 0.446979 0.553513 0.559420 
0.120581 0.923669 0.631462 0.257694 0.764764 0.320795 0.593136 0.004860 0.923923 0.361684 
0.886265 0.285577 0.427224 0.749507 0.330552 0.545546 0.027389 0.457516 0.721389 0.619124 
0.167341 0.374111 0.913629 0.881229 0.344242 0.180241 0.568985 0.390658 0.845500 0.885481 
0.956335 0.390794 0.964075 0.275608 0.468426 0.864126 0.866762 0.529807 0.431579 0.267958 
0.230038 0.810896 0.379608 0.619520 0.695132 0.611913 0.836736 0.517771 0.777161 0.618119 
0.941912 0.059801 0.654905 0.082784 0.645139 0.985585 0.149916 0.768300 0.290027 0.569132 
0.824234 0.726928 0.206271 0.842841 0.258842 0.026421 0.600990 0.563427 0.181078 0.564204 
0.385090 0.211270 0.456295 0.617127 0.127005 0.687591 0.677823 0.238454 0.675649 0.566296 
0.621841 0.793300 0.249473 0.534372 0.607726 0.348309 0.816825 0.056525 0.368595 0.584710 
0.073541 0.594740 0.463128 0.329197 0.718441 0.084650 0.396830 0.442374 0.583226 0.688733 
0.566101 0.934031 0.618606 0.290230 0.719640 0.087616 0.831008 0.710914 0.182947 0.065042 
0.271668 0.459198 0.679499 0.910022 0.230763 0.220647 0.918037 0.363630 0.262986 0.862351 
0.748863 0.630262 0.114749 0.773414 0.774349 0.568404 0.050234 0.869862 0.418838 0.578664 
0.246245 0.189553 0.577896 0.794890 0.592487 0.253481 0.678203 0.507009 0.609688 0.322939 
0.262201 0.890279 0.239608 0.919820 0.149334 0.685059 0.800692 0.014260 0.332199 0.435404 
0.042389 0.702963 0.156399 0.908985 0.241680 0.414987 0.702665 0.348977 0.185348 0.806880 
0.360332 0.399800 0.612523 0.586073 0.130592 0.778588 0.745385 0.324346 0.552904 0.573656 
0.931203 0.534315 0.045748 0.648603 0.694324 0.506623 0.928586 0.678512 0.463616 0.264958 
0.912266 0.346176 0.473288 0.590008 0.583249 0.605806 0.225239 0.663858 0.435057 0.590116 
0.161426 0.854272 0.470448 0.322711 0.310638 0.434680 0.827233 0.295006 0.539261 0.705423 
0.600182 0.283795 0.568294 0.716181 0.181644 0.330912 0.565951 0.663263 0.330133 0.596608 
0.375671 0.540413 0.309736 0.634171 0.337923 0.732731 0.254406 0.406396 0.645353 0.552277 
0.499834 0.051612 0.926092 0.426162 0.730373 0.385121 0.433575 0.925501 0.582534 0.289767 
0.718190 0.058268 0.943359 0.219772 0.647793 0.642748 0.785672 0.010859 0.935272 0.175865 
0.534824 0.864595 0.307044 0.210552 0.724635 0.298591 0.580699 0.564563 0.897506 0.107738 
0.306018 0.180336 0.801404 0.331429 0.952860 0.708138 0.546287 0.252435 0.584620 0.849817 
0.243662 0.426300 0.312745 0.468386 0.221198 0.918221 0.197845 0.746858 0.486381 0.834607 
0.616772 0.379948 0.986900 0.206940 0.859003 0.075278 0.479056 0.094502 0.997353 0.020753 
0.161262 0.544380 0.355597 0.746211 0.466644 0.049630 0.794884 0.068239 0.250767 0.689603 
0.208090 0.463842 0.680140 0.849685 0.772472 0.484371 0.688411 0.637523 0.694442 0.399562 
0.352646 0.273847 0.467743 0.731401 0.665048 0.797072 0.055777 0.596189 0.317486 0.840833 
0.369375 0.084019 0.319046 0.953639 0.445395 0.586704 0.127943 0.421253 0.512632 0.633321 
0.943424 0.352560 0.385840 0.895086 0.113774 0.603805 0.169908 0.320548 0.317297 0.492908 
0.305862 0.701887 0.910260 0.031637 0.334810 0.668618 0.986181 0.420816 0.212732 0.658238 
0.689553 0.772053 0.157943 0.631433 0.103771 0.804499 0.579172 0.160262 0.659444 0.039475 
0.314206 0.749958 0.429634 0.431190 0.591742 0.873552 0.746363 0.401919 0.097161 0.829362 
0.467022 0.944055 0.259153 0.297593 0.583999 0.071965 0.258376 0.967812 0.370222 0.126847 
0.279974 0.777092 0.508268 0.788407 0.205423 0.870097 0.331143 0.430094 0.553679 0.598240 
0.642291 0.892383 0.216591 0.563554 0.855661 0.750814 0.758692 0.086631 0.822835 0.098799 
0.228013 0.268405 0.743741 0.471148 0.073414 0.300245 0.540057 0.892802 0.373026 0.572317 
0.606811 0.705817 0.373597 0.878206 0.816384 0.405338 0.226095 0.519627 0.990505 0.269770 
0.413149 0.438423 0.933288 0.101634 0.949131 0.307354 0.346543 0.929893 0.141720 0.905667 
0.518940 0.238215 0.591346 0.512407 0.340733 0.351706 0.844562 0.360349 0.285626 0.377718 
0.905955 0.472135 0.180439 0.422565 0.905583 0.346557 0.264131 0.537934 0.386494 0.698613 
0.416000 0.681302 0.340573 0.219179 0.275355 0.673987 0.843156 0.418492 0.530165 0.687126 
0.466126 0.180707 0.051285 0.848661 0.761203 0.320605 0.151108 0.116095 0.526197 0.976655 
0.775046 0.436553 0.502060 0.139769 0.485492 0.725259 0.497655 0.495140 0.285912 0.461754 
0.980182 0.179929 0.766640 0.501834 0.720736 0.549586 0.518644 0.327476 0.226787 0.438796 
0.206944 0.556068 0.319217 0.785920 0.270933 0.231066 0.485581 0.502283 0.346603 0.528596 
0.719792 0.442503 0.265855 0.918226 0.509164 0.832212 0.608725 0.806329 0.348133 0.795473 
0.745792 0.259168 0.401400 0.609858 0.903596 0.146092 0.833541 0.452559 0.600291 0.281699 
0.455565 0.832127 0.440845 0.312948 0.118258 0.197695 0.522563 0.486549 0.487420 0.447078 
0.322018 0.833601 0.062983 0.693989 0.517904 0.675951 0.981878 0.047631 0.269124 0.964893 
0.818830 0.190835 0.896094 0.521847 0.353705 0.929762 0.767248 0.454987 0.348441 0.569952 
0.787192 0.766180 0.610867 0.269090 0.396399 0.851459 0.896052 0.233270 0.450570 0.217184 
0.817396 0.355538 0.103238 0.572123 0.698149 0.578482 0.696122 0.549121 0.173200 0.777046 
0.038259 0.675967 0.212170 0.767048 0.495130 0.557101 0.553575 0.782903 0.298711 0.652323 
0.562845 0.637448 0.170703 0.982120 0.454900 0.474858 0.833092 0.081230 0.775338 0.419697 
0.515150 0.458484 0.129173 0.553316 0.404963 0.247579 0.775479 0.244496 0.418388 0.337670 
0.345828 0.247094 0.273375 0.542845 0.941907 0.590469 0.023751 0.552269 0.307488 0.885683 
0.511497 0.858251 0.114819 0.606176 0.142059 0.858066 0.059661 0.965580 0.612836 0.167531 
0.579608 0.403134 0.262824 0.743095 0.473170 0.628000 0.246658 0.815880 0.753589 0.344294 
0.521606 0.310243 0.343834 0.290874 0.937170 0.512881 0.404069 0.084813 0.781418 0.811204 
0.442566 0.296398 0.652636 0.119297 0.382435 0.890729 0.346871 0.272953 0.294010 0.630440 
0.090609 0.455989 0.496393 0.723778 0.369425 0.449923 0.291755 0.205210 0.739488 0.605880 
0.446118 0.803016 0.426742 0.069492 0.434436 0.487513 0.490081 0.130525 0.951913 0.332103 
0.382686 0.275319 0.830696 0.725110 0.633817 0.334510 0.716853 0.426621 0.358830 0.285636 
0.509619 0.522999 0.603232 0.834420 0.127708 0.706205 0.794061 0.666362 0.227232 0.506263 
0.500968 0.986082 0.149424 0.662945 0.929644 0.840810 0.220247 0.344887 0.554814 0.411320 
0.619994 0.756922 0.552294 0.411025 0.135384 0.930863 0.538995 0.068808 0.975907 0.035037 
0.796316 0.208111 0.985577 0.373093 0.498436 0.599432 0.471103 0.720892 0.647260 0.424975 
0.248913 0.414930 0.831648 0.022696 0.481064 0.677536 0.722373 0.730847 0.663172 0.604118 
0.095729 0.268098 0.489607 0.263162 0.970315 0.331149 0.070229 0.886085 0.342918 0.602982 
0.386157 0.632525 0.057109 0.662796 0.530952 0.322059 0.910505 0.410736 0.969647 0.352322 
0.568570 0.561949 0.194829 0.503361 0.875645 0.316873 0.608236 0.122625 0.816994 0.892024 
0.232602 0.251507 0.285224 0.890813 0.301491 0.666429 0.215145 0.437999 0.957894 0.886832 
0.686164 0.182985 0.910764 0.078867 0.309634 0.383488 0.559326 0.350082 0.587111 0.706871 
0.751401 0.367044 0.932274 0.416104 0.361287 0.669102 0.459567 0.186594 0.604004 0.195462 
0.947179 0.331840 0.439838 0.655011 0.237592 0.360927 0.165181 0.973327 0.835726 0.213373 
0.894737 0.570478 0.306302 0.879978 0.283373 0.640557 0.729836 0.626186 0.238854 0.830280 
0.481018 0.701105 0.713479 0.464429 0.172910 0.425894 0.880593 0.131919 0.086769 0.839153 
0.788332 0.815122 0.047344 0.491021 0.627181 0.013422 0.715950 0.463205 0.668514 0.260149 
0.173820 0.505302 0.564949 0.497062 0.900878 0.615580 0.122798 0.834757 0.698267 0.963504 
0.470839 0.536156 0.568385 0.692987 0.115300 0.632704 0.568583 0.551621 0.349151 0.949957 
0.247677 0.374846 0.646923 0.033955 0.470219 0.242678 0.906824 0.336938 0.656988 0.545239 
0.318741 0.688521 0.347010 0.129813 0.531775 0.617692 0.566988 0.907313 0.382793 0.328441 
0.432321 0.609007 0.738834 0.171214 0.950329 0.252821 0.046259 0.526952 0.606520 0.494783 
0.709686 0.974543 0.196599 0.495515 0.815593 0.664898 0.119771 0.649543 0.479436 0.149158 
0.704052 0.575030 0.201174 0.450621 0.621416 0.556942 0.220408 0.532940 0.490559 0.234754 
0.617593 0.089189 0.820834 0.202521 0.246876 0.215735 0.917818 0.209375 0.611043 0.209897 
0.191311 0.144743 0.696297 0.358615 0.826118 0.418304 0.173531 0.505677 0.315573 0.364440 
0.664682 0.358482 0.350752 0.463223 0.941509 0.293355 0.029069 0.624971 0.791395 0.358740 
0.060217 0.746323 0.812035 0.372599 0.007952 0.495269 0.579859 0.841016 0.245720 0.974189 
0.655980 0.305735 0.927938 0.232298 0.985284 0.795934 0.583353 0.461234 0.826668 0.062694 
0.966763 0.565003 0.378498 0.427162 0.054885 0.314025 0.468372 0.705440 0.349600 0.712366 
0.124984 0.861495 0.035581 0.516654 0.575986 0.026890 0.315662 0.829172 0.770219 0.238836 
0.615488 0.442714 0.926907 0.672458 0.728156 0.025222 0.637606 0.578507 0.045162 0.419959 
0.907630 0.423601 0.232834 0.785481 0.596547 0.339315 0.495003 0.290222 0.520240 0.424948 
0.496568 0.280704 0.634848 0.807869 0.371542 0.212791 0.403079 0.536433 0.292218 0.157722 
0.445768 0.554958 0.969404 0.418297 0.137588 0.370665 0.165182 0.274532 0.611815 0.129919 
0.510400 0.316712 0.300573 0.635797 0.798403 0.181726 0.597434 0.066839 0.586282 0.161503 
0.016146 0.925451 0.460277 0.715656 0.063156 0.489209 0.788994 0.269772 0.062600 0.841306 
0.426155 0.650867 0.775618 0.313580 0.303437 0.309425 0.674075 0.068446 0.881382 0.312911 
0.240596 0.420996 0.558287 0.719307 0.783087 0.268441 0.542631 0.811698 0.495101 0.556995 
0.438006 0.437316 0.256704 0.519792 0.855023 0.204335 0.747192 0.274336 0.944142 0.186299 
0.699318 0.912488 0.133064 0.814040 0.164001 0.768911 0.569878 0.317508 0.235536 0.176196 
0.128336 0.546773 0.935891 0.199557 0.676178 0.501514 0.677955 0.478390 0.320402 0.934183 
0.521933 0.819900 0.370442 0.937540 0.316559 0.085281 0.396524 0.367166 0.629580 0.611634 
0.214034 0.512017 0.762042 0.452327 0.822986 0.739687 0.098878 0.457283 0.379862 0.916309 
0.897145 0.155382 0.587121 0.162080 0.790442 0.504965 0.366961 0.741165 0.372819 0.827632 
0.755259 0.471177 0.155582 0.266271 0.202874 0.358994 0.538533 0.242327 0.764589 0.344723 
0.174862 0.867695 0.356965 0.475614 0.808407 0.226179 0.932374 0.414280 0.963323 0.142214 
0.629072 0.558662 0.332639 0.613187 0.723138 0.602272 0.255421 0.939939 0.746856 0.344381 
0.169509 0.590684 0.112847 0.860803 0.063628 0.745538 0.850300 0.451655 0.118043 0.923014 
0.202168 0.270076 0.658796 0.860625 0.091945 0.519397 0.189916 0.856641 0.659253 0.538867 
0.669769 0.295204 0.072677 0.665551 0.292370 0.802954 0.365945 0.110213 0.746495 0.631542 
0.321995 0.724873 0.799904 0.394433 0.117946 0.864896 0.258370 0.940551 0.336296 0.510645 
0.493263 0.681498 0.406303 0.278831 0.689888 0.136867 0.663530 0.260761 0.576657 0.470671 
0.337596 0.734881 0.545872 0.404336 0.891948 0.328551 0.143777 0.601424 0.534569 0.215462 
0.098486 0.187546 0.750163 0.218304 0.190949 0.801203 0.157906 0.795472 0.348538 0.668999 
0.446944 0.359534 0.855055 0.355009 0.205389 0.789717 0.245582 0.531931 0.361838 0.452841 
0.310427 0.917356 0.793158 0.393548 0.417770 0.908759 0.498064 0.188253 0.874435 0.093707 
0.348247 0.719341 0.578635 0.809531 0.069974 0.499998 0.783918 0.998261 0.523181 0.341539 
0.224304 0.437608 0.815114 0.168822 0.623157 0.128756 0.032827 0.534154 0.864519 0.292701 
0.488620 0.656014 0.562321 0.895123 0.302258 0.581531 0.402430 0.780968 0.299108 0.333317 
0.738014 0.400444 0.094123 0.627541 0.686589 0.383224 0.357877 0.874875 0.255890 0.449780 
0.119071 0.895310 0.159941 0.405137 0.709689 0.510311 0.094992 0.238025 0.693596 0.767811 
0.310207 0.570121 0.696792 0.118994 0.736421 0.188559 0.270224 0.853157 0.743089 0.224035 
0.474138 0.357123 0.101510 0.700407 0.565115 0.326297 0.298834 0.816836 0.817060 0.208810 
0.565228 0.619136 0.847064 0.207547 0.624158 0.388088 0.622946 0.465276 0.185267 0.929073 
0.816139 0.555031 0.539408 0.554047 0.697040 0.153999 0.711131 0.715603 0.534580 0.405243 
0.275911 0.391012 0.191985 0.251057 0.971201 0.489199 0.568595 0.717413 0.228090 0.652236 
0.645587 0.523426 0.430144 0.891958 0.334844 0.579709 0.552150 0.798302 0.238024 0.490245 
0.488107 0.441928 0.939391 0.383686 0.453291 0.211062 0.122431 0.618439 0.424463 0.242316 
0.780495 0.496612 0.826914 0.231810 0.359293 0.639498 0.520844 0.706999 0.839096 0.255834 
0.394543 0.375116 0.652754 0.854523 0.157748 0.038728 0.430865 0.886278 0.922069 0.066990 
0.137525 0.831908 0.163556 0.656819 0.908673 0.291496 0.218917 0.281930 0.716194 0.686620 
0.024603 0.444121 0.681396 0.386398 0.907346 0.472633 0.725297 0.458044 0.829352 0.485668 
0.190799 0.410962 0.535285 0.949368 0.609600 0.521445 0.058890 0.719532 0.828432 0.664373 
0.374725 0.073887 0.731342 0.311300 0.722995 0.089227 0.450007 0.789711 0.079411 0.954138 
0.397376 0.143375 0.592366 0.916033 0.488323 0.019731 0.311589 0.446724 0.337209 0.859843 
0.967186 0.467874 0.541216 0.327001 0.356990 0.569085 0.379226 0.903248 0.131626 0.270809 
0.009749 0.503937 0.897629 0.305626 0.542486 0.697243 0.691349 0.967574 0.472725 0.450399 
0.813019 0.455161 0.153805 0.137599 0.440817 0.514916 0.225090 0.341306 0.750790 0.150899 
0.376522 0.325905 0.509785 0.733647 0.889797 0.282033 0.640891 0.634500 0.255971 0.395345 
0.152670 0.661207 0.612236 0.634357 0.509723 0.775204 0.311033 0.483505 0.095165 0.867608 
0.492977 0.807871 0.394084 0.182038 0.229151 0.500390 0.487885 0.845659 0.208221 0.387458 
0.467610 0.685140 0.616235 0.111611 0.312019 0.647460 0.385937 0.021052 0.916494 0.116711 
0.972357 0.131135 0.586617 0.069353 0.865402 0.483856 0.195683 0.969415 0.413312 0.619918 
0.704944 0.104211 0.967693 0.285862 0.757413 0.800763 0.608705 0.536724 0.065880 0.788883 
0.981269 0.425931 0.408357 0.657254 0.111439 0.040144 0.707504 0.556962 0.108272 0.929749 
0.290822 0.003207 0.844507 0.068383 0.541118 0.343961 0.945148 0.496278 0.472314 0.514088 
0.361112 0.936983 0.491755 0.377337 0.865597 0.061211 0.878743 0.243060 0.555585 0.444202 
0.415620 0.002564 0.690023 0.454610 0.491367 0.757679 0.236174 0.167930 0.612402 0.823464 
0.261784 0.419008 0.022799 0.768185 0.284948 0.410403 0.263204 0.817551 0.970139 0.512812 
0.595822 0.241344 0.731201 0.490780 0.147545 0.202639 0.738138 0.060956 0.358872 0.906943 
0.465064 0.220632 0.547005 0.471672 0.973894 0.476819 0.136954 0.573415 0.670931 0.139698 
0.137893 0.341533 0.519514 0.387674 0.510858 0.214931 0.440313 0.957802 0.421321 0.781274 
0.663893 0.110929 0.574754 0.240347 0.176728 0.540243 0.845513 0.555124 0.185603 0.425318 
0.434390 0.789411 0.963983 0.346090 0.609663 0.931755 0.105882 0.851316 0.215319 0.673294 
0.617112 0.661225 0.270198 0.132069 0.692726 0.353406 0.836293 0.363578 0.583875 0.947770 
0.325481 0.501216 0.374147 0.788685 0.173493 0.416999 0.332176 0.432495 0.591772 0.307428 
0.651827 0.775452 0.729971 0.597567 0.474789 0.646402 0.299063 0.129889 0.735779 0.340364 
0.659997 0.393046 0.120023 0.634951 0.452900 0.334314 0.967236 0.558228 0.943770 0.446494 
0.619092 0.527532 0.650563 0.042950 0.735410 0.219272 0.495987 0.939199 0.182714 0.792656 
0.478744 0.089793 0.779356 0.001893 0.498219 0.904944 0.435440 0.469923 0.207857 0.663372 
0.621634 0.711055 0.275735 0.738618 0.751945 0.038813 0.083212 0.750658 0.398659 0.143611 
0.006808 0.721965 0.701846 0.296050 0.379737 0.308648 0.207476 0.506718 0.594951 0.457220 
0.387522 0.111312 0.981452 0.293488 0.512868 0.702799 0.447220 0.428455 0.489397 0.247809 
0.476153 0.287017 0.725645 0.527793 0.567925 0.031621 0.489828 0.283823 0.920809 0.959255 
0.266400 0.373082 0.972560 0.456109 0.096052 0.636661 0.933994 0.428820 0.350964 0.802353 
0.225909 0.015307 0.961858 0.490908 0.294002 0.826861 0.514341 0.746447 0.480961 0.636378 
0.521598 0.485094 0.850591 0.258550 0.642461 0.406247 0.768295 0.096162 0.270122 0.420090 
0.082983 0.416831 0.446350 0.459589 0.593754 0.670923 0.334156 0.857514 0.400305 0.770131 
0.046063 0.568197 0.981949 0.101939 0.568901 0.721055 0.353999 0.628643 0.360621 0.525665 
0.303564 0.179726 0.821639 0.751771 0.396050 0.062818 0.629430 0.887431 0.834157 0.376702 
0.878062 0.586113 0.037196 0.795708 0.567448 0.137116 0.745342 0.500211 0.303660 0.224842 
0.862079 0.170495 0.675755 0.583340 0.142074 0.804400 0.673000 0.319245 0.512811 0.602879 
0.653992 0.352236 0.154538 0.878393 0.467671 0.181921 0.277105 0.422475 0.438379 0.863899 
0.314543 0.467169 0.911657 0.868218 0.015711 0.749229 0.459528 0.492687 0.960565 0.107701 
0.577468 0.412244 0.802890 0.542067 0.493753 0.516755 0.015894 0.466285 0.397461 0.529389 
0.081708 0.131201 0.675309 0.959494 0.044338 0.626074 0.634619 0.332381 0.801926 0.998010 
0.473109 0.945562 0.536845 0.521903 0.505810 0.222619 0.445071 0.409496 0.631499 0.636707 
0.229989 0.085317 0.728875 0.376893 0.814282 0.310514 0.739911 0.472124 0.742339 0.817659 
0.417211 0.483764 0.622912 0.440096 0.730623 0.847240 0.415916 0.308343 0.852181 0.992259 
0.124705 0.371003 0.715388 0.369715 0.268183 0.265206 0.904064 0.038301 0.773515 0.338292 
0.506653 0.314046 0.492400 0.158365 0.826254 0.661410 0.216074 0.074694 0.696915 0.798582 
0.364784 0.193310 0.769324 0.733923 0.127732 0.424949 0.554226 0.640185 0.358557 0.711548 
0.538041 0.611642 0.597382 0.241137 0.270742 0.542704 0.547374 0.750174 0.246017 0.904645 
0.581712 0.783230 0.939133 0.539212 0.087313 0.717137 0.355658 0.251704 0.707663 0.064787 
